#Werte:
#Zeitschritt dt:	1e-05
#Maximale Zeit tmax:	15
#Samplegroesse:	10000
#Ausgabedatei:	./Daten/data1.dat
#Zeit t	Winkel1 in rad	Winkel2 in rad	Winkelgeschw1 in rad/s	Winkelgeschw2 in rad/s
11.832	-1.25727	-17.5558	-1.29853	-1.74513
11.8335	-1.25921	-17.5585	-1.28329	-1.74949
11.835	-1.26112	-17.5611	-1.26805	-1.75376
11.8365	-1.26301	-17.5637	-1.2528	-1.75797
11.838	-1.26488	-17.5664	-1.23755	-1.76209
11.8395	-1.26673	-17.569	-1.22228	-1.76614
11.841	-1.26855	-17.5717	-1.20701	-1.77012
11.8425	-1.27035	-17.5743	-1.19173	-1.77403
11.844	-1.27212	-17.577	-1.17644	-1.77786
11.8455	-1.27388	-17.5797	-1.16114	-1.78162
11.847	-1.27561	-17.5823	-1.14584	-1.78531
11.8485	-1.27731	-17.585	-1.13053	-1.78894
11.85	-1.279	-17.5877	-1.11521	-1.79249
11.8515	-1.28066	-17.5904	-1.09989	-1.79598
11.853	-1.2823	-17.5931	-1.08456	-1.79941
11.8545	-1.28391	-17.5958	-1.06922	-1.80276
11.856	-1.28551	-17.5985	-1.05388	-1.80606
11.8575	-1.28708	-17.6012	-1.03853	-1.80929
11.859	-1.28862	-17.6039	-1.02317	-1.81246
11.8605	-1.29015	-17.6066	-1.00781	-1.81556
11.862	-1.29165	-17.6094	-0.992436	-1.81861
11.8635	-1.29312	-17.6121	-0.977059	-1.8216
11.865	-1.29458	-17.6148	-0.961677	-1.82453
11.8665	-1.29601	-17.6176	-0.946288	-1.8274
11.868	-1.29742	-17.6203	-0.930893	-1.83022
11.8695	-1.2988	-17.6231	-0.915493	-1.83298
11.871	-1.30016	-17.6258	-0.900086	-1.83568
11.8725	-1.3015	-17.6286	-0.884673	-1.83834
11.874	-1.30282	-17.6313	-0.869255	-1.84094
11.8755	-1.30411	-17.6341	-0.85383	-1.84349
11.877	-1.30538	-17.6369	-0.8384	-1.84598
11.8785	-1.30663	-17.6396	-0.822964	-1.84843
11.88	-1.30785	-17.6424	-0.807522	-1.85083
11.8815	-1.30905	-17.6452	-0.792075	-1.85318
11.883	-1.31022	-17.648	-0.776622	-1.85549
11.8845	-1.31138	-17.6507	-0.761163	-1.85775
11.886	-1.31251	-17.6535	-0.745698	-1.85996
11.8875	-1.31362	-17.6563	-0.730228	-1.86213
11.889	-1.3147	-17.6591	-0.714753	-1.86426
11.8905	-1.31576	-17.6619	-0.699272	-1.86634
11.892	-1.3168	-17.6647	-0.683785	-1.86839
11.8935	-1.31781	-17.6675	-0.668293	-1.87039
11.895	-1.3188	-17.6703	-0.652795	-1.87236
11.8965	-1.31977	-17.6731	-0.637292	-1.87428
11.898	-1.32071	-17.676	-0.621783	-1.87617
11.8995	-1.32164	-17.6788	-0.606269	-1.87803
11.901	-1.32253	-17.6816	-0.590749	-1.87984
11.9025	-1.32341	-17.6844	-0.575224	-1.88163
11.904	-1.32426	-17.6872	-0.559693	-1.88338
11.9055	-1.32509	-17.6901	-0.544157	-1.8851
11.907	-1.32589	-17.6929	-0.528614	-1.88678
11.9085	-1.32667	-17.6957	-0.513067	-1.88844
11.91	-1.32743	-17.6986	-0.497513	-1.89006
11.9115	-1.32817	-17.7014	-0.481954	-1.89166
11.913	-1.32888	-17.7042	-0.46639	-1.89323
11.9145	-1.32956	-17.7071	-0.450819	-1.89478
11.916	-1.33023	-17.7099	-0.435243	-1.8963
11.9175	-1.33087	-17.7128	-0.419661	-1.89779
11.919	-1.33149	-17.7156	-0.404073	-1.89926
11.9205	-1.33208	-17.7185	-0.388479	-1.90071
11.922	-1.33265	-17.7213	-0.372879	-1.90214
11.9235	-1.3332	-17.7242	-0.357274	-1.90354
11.925	-1.33373	-17.727	-0.341662	-1.90493
11.9265	-1.33423	-17.7299	-0.326044	-1.9063
11.928	-1.3347	-17.7327	-0.31042	-1.90765
11.9295	-1.33516	-17.7356	-0.29479	-1.90898
11.931	-1.33559	-17.7385	-0.279153	-1.9103
11.9325	-1.336	-17.7413	-0.26351	-1.91161
11.934	-1.33638	-17.7442	-0.247861	-1.9129
11.9355	-1.33674	-17.7471	-0.232205	-1.91418
11.937	-1.33708	-17.7499	-0.216543	-1.91544
11.9385	-1.33739	-17.7528	-0.200873	-1.9167
11.94	-1.33768	-17.7557	-0.185198	-1.91795
11.9415	-1.33795	-17.7586	-0.169515	-1.91919
11.943	-1.33819	-17.7614	-0.153825	-1.92042
11.9445	-1.33841	-17.7643	-0.138129	-1.92164
11.946	-1.3386	-17.7672	-0.122425	-1.92286
11.9475	-1.33877	-17.7701	-0.106714	-1.92408
11.949	-1.33892	-17.773	-0.0909957	-1.92529
11.9505	-1.33905	-17.7759	-0.07527	-1.9265
11.952	-1.33915	-17.7788	-0.0595369	-1.92771
11.9535	-1.33923	-17.7817	-0.0437961	-1.92892
11.955	-1.33928	-17.7846	-0.0280476	-1.93014
11.9565	-1.33931	-17.7874	-0.0122913	-1.93135
11.958	-1.33932	-17.7903	0.00347302	-1.93257
11.9595	-1.3393	-17.7932	0.0192454	-1.93379
11.961	-1.33926	-17.7961	0.0350259	-1.93501
11.9625	-1.3392	-17.7991	0.0508148	-1.93625
11.964	-1.33911	-17.802	0.0666121	-1.93749
11.9655	-1.339	-17.8049	0.082418	-1.93874
11.967	-1.33886	-17.8078	0.0982326	-1.94
11.9685	-1.3387	-17.8107	0.114056	-1.94127
11.97	-1.33852	-17.8136	0.129888	-1.94255
11.9715	-1.33831	-17.8165	0.14573	-1.94384
11.973	-1.33808	-17.8194	0.161581	-1.94515
11.9745	-1.33783	-17.8223	0.177441	-1.94648
11.976	-1.33755	-17.8253	0.19331	-1.94782
11.9775	-1.33725	-17.8282	0.20919	-1.94918
11.979	-1.33692	-17.8311	0.225079	-1.95055
11.9805	-1.33657	-17.834	0.240978	-1.95195
11.982	-1.3362	-17.837	0.256887	-1.95337
11.9835	-1.3358	-17.8399	0.272807	-1.9548
11.985	-1.33538	-17.8428	0.288737	-1.95627
11.9865	-1.33494	-17.8458	0.304678	-1.95775
11.988	-1.33447	-17.8487	0.320629	-1.95926
11.9895	-1.33397	-17.8516	0.336592	-1.9608
11.991	-1.33346	-17.8546	0.352565	-1.96237
11.9925	-1.33292	-17.8575	0.36855	-1.96396
11.994	-1.33235	-17.8605	0.384546	-1.96559
11.9955	-1.33176	-17.8634	0.400554	-1.96724
11.997	-1.33115	-17.8664	0.416573	-1.96893
11.9985	-1.33051	-17.8693	0.432605	-1.97065
12	-1.32985	-17.8723	0.448649	-1.97241
12.0015	-1.32917	-17.8753	0.464705	-1.9742
12.003	-1.32846	-17.8782	0.480773	-1.97603
12.0045	-1.32773	-17.8812	0.496855	-1.97789
12.006	-1.32697	-17.8842	0.512949	-1.9798
12.0075	-1.32619	-17.8871	0.529056	-1.98174
12.009	-1.32538	-17.8901	0.545176	-1.98373
12.0105	-1.32455	-17.8931	0.56131	-1.98576
12.012	-1.3237	-17.8961	0.577458	-1.98784
12.0135	-1.32282	-17.899	0.593619	-1.98995
12.015	-1.32192	-17.902	0.609794	-1.99212
12.0165	-1.32099	-17.905	0.625984	-1.99433
12.018	-1.32004	-17.908	0.642188	-1.9966
12.0195	-1.31906	-17.911	0.658406	-1.99891
12.021	-1.31806	-17.914	0.674639	-2.00127
12.0225	-1.31704	-17.917	0.690888	-2.00369
12.024	-1.31599	-17.92	0.707151	-2.00616
12.0255	-1.31492	-17.923	0.72343	-2.00868
12.027	-1.31382	-17.926	0.739725	-2.01126
12.0285	-1.3127	-17.9291	0.756035	-2.0139
12.03	-1.31155	-17.9321	0.772361	-2.01659
12.0315	-1.31038	-17.9351	0.788704	-2.01935
12.033	-1.30919	-17.9381	0.805063	-2.02217
12.0345	-1.30797	-17.9412	0.821439	-2.02505
12.036	-1.30672	-17.9442	0.837831	-2.02799
12.0375	-1.30545	-17.9473	0.854241	-2.031
12.039	-1.30416	-17.9503	0.870667	-2.03407
12.0405	-1.30284	-17.9534	0.887112	-2.03721
12.042	-1.3015	-17.9564	0.903574	-2.04042
12.0435	-1.30013	-17.9595	0.920053	-2.0437
12.045	-1.29874	-17.9626	0.936551	-2.04705
12.0465	-1.29732	-17.9656	0.953068	-2.05047
12.048	-1.29588	-17.9687	0.969602	-2.05397
12.0495	-1.29441	-17.9718	0.986156	-2.05754
12.051	-1.29292	-17.9749	1.00273	-2.06119
12.0525	-1.29141	-17.978	1.01932	-2.06492
12.054	-1.28986	-17.9811	1.03593	-2.06872
12.0555	-1.2883	-17.9842	1.05256	-2.07261
12.057	-1.28671	-17.9873	1.06921	-2.07657
12.0585	-1.28509	-17.9904	1.08588	-2.08062
12.06	-1.28345	-17.9935	1.10257	-2.08476
12.0615	-1.28178	-17.9967	1.11928	-2.08898
12.063	-1.28009	-17.9998	1.13602	-2.09328
12.0645	-1.27837	-18.0029	1.15277	-2.09768
12.066	-1.27663	-18.0061	1.16954	-2.10216
12.0675	-1.27487	-18.0092	1.18634	-2.10674
12.069	-1.27307	-18.0124	1.20315	-2.11141
12.0705	-1.27126	-18.0156	1.21999	-2.11617
12.072	-1.26941	-18.0188	1.23685	-2.12102
12.0735	-1.26755	-18.0219	1.25373	-2.12598
12.075	-1.26565	-18.0251	1.27064	-2.13103
12.0765	-1.26373	-18.0283	1.28757	-2.13618
12.078	-1.26179	-18.0315	1.30452	-2.14143
12.0795	-1.25982	-18.0348	1.32149	-2.14678
12.081	-1.25783	-18.038	1.33848	-2.15224
12.0825	-1.25581	-18.0412	1.3555	-2.1578
12.084	-1.25376	-18.0445	1.37255	-2.16347
12.0855	-1.25169	-18.0477	1.38961	-2.16925
12.087	-1.24959	-18.051	1.4067	-2.17513
12.0885	-1.24747	-18.0542	1.42382	-2.18113
12.09	-1.24532	-18.0575	1.44096	-2.18724
12.0915	-1.24315	-18.0608	1.45812	-2.19346
12.093	-1.24095	-18.0641	1.47531	-2.1998
12.0945	-1.23872	-18.0674	1.49252	-2.20626
12.096	-1.23647	-18.0707	1.50976	-2.21283
12.0975	-1.23419	-18.074	1.52703	-2.21952
12.099	-1.23189	-18.0774	1.54432	-2.22634
12.1005	-1.22956	-18.0807	1.56163	-2.23327
12.102	-1.2272	-18.0841	1.57897	-2.24034
12.1035	-1.22482	-18.0874	1.59634	-2.24752
12.105	-1.22241	-18.0908	1.61374	-2.25484
12.1065	-1.21998	-18.0942	1.63116	-2.26228
12.108	-1.21752	-18.0976	1.6486	-2.26986
12.1095	-1.21503	-18.101	1.66608	-2.27757
12.111	-1.21252	-18.1044	1.68358	-2.28541
12.1125	-1.20998	-18.1079	1.70111	-2.29339
12.114	-1.20742	-18.1113	1.71867	-2.3015
12.1155	-1.20483	-18.1148	1.73625	-2.30976
12.117	-1.20221	-18.1182	1.75386	-2.31815
12.1185	-1.19957	-18.1217	1.7715	-2.32669
12.12	-1.1969	-18.1252	1.78917	-2.33537
12.1215	-1.1942	-18.1287	1.80686	-2.3442
12.123	-1.19148	-18.1323	1.82459	-2.35317
12.1245	-1.18873	-18.1358	1.84234	-2.36229
12.126	-1.18595	-18.1393	1.86013	-2.37157
12.1275	-1.18315	-18.1429	1.87794	-2.381
12.129	-1.18032	-18.1465	1.89578	-2.39058
12.1305	-1.17746	-18.1501	1.91365	-2.40032
12.132	-1.17457	-18.1537	1.93155	-2.41022
12.1335	-1.17166	-18.1573	1.94948	-2.42028
12.135	-1.16873	-18.1609	1.96744	-2.4305
12.1365	-1.16576	-18.1646	1.98543	-2.44088
12.138	-1.16277	-18.1683	2.00344	-2.45143
12.1395	-1.15975	-18.172	2.02149	-2.46215
12.141	-1.15671	-18.1757	2.03958	-2.47304
12.1425	-1.15363	-18.1794	2.05769	-2.4841
12.144	-1.15053	-18.1831	2.07583	-2.49534
12.1455	-1.14741	-18.1869	2.094	-2.50675
12.147	-1.14425	-18.1906	2.11221	-2.51834
12.1485	-1.14107	-18.1944	2.13044	-2.53011
12.15	-1.13786	-18.1982	2.14871	-2.54206
12.1515	-1.13462	-18.202	2.16701	-2.55419
12.153	-1.13136	-18.2059	2.18534	-2.56652
12.1545	-1.12807	-18.2097	2.2037	-2.57903
12.156	-1.12475	-18.2136	2.2221	-2.59173
12.1575	-1.1214	-18.2175	2.24053	-2.60463
12.159	-1.11803	-18.2214	2.25899	-2.61773
12.1605	-1.11462	-18.2254	2.27748	-2.63102
12.162	-1.11119	-18.2293	2.29601	-2.64451
12.1635	-1.10774	-18.2333	2.31456	-2.65821
12.165	-1.10425	-18.2373	2.33316	-2.67211
12.1665	-1.10074	-18.2413	2.35178	-2.68621
12.168	-1.0972	-18.2454	2.37044	-2.70053
12.1695	-1.09363	-18.2494	2.38913	-2.71507
12.171	-1.09003	-18.2535	2.40786	-2.72981
12.1725	-1.0864	-18.2576	2.42662	-2.74478
12.174	-1.08275	-18.2617	2.44542	-2.75997
12.1755	-1.07907	-18.2659	2.46425	-2.77538
12.177	-1.07536	-18.2701	2.48311	-2.79102
12.1785	-1.07162	-18.2743	2.50201	-2.80689
12.18	-1.06785	-18.2785	2.52094	-2.82299
12.1815	-1.06405	-18.2827	2.53991	-2.83932
12.183	-1.06023	-18.287	2.55892	-2.85589
12.1845	-1.05638	-18.2913	2.57796	-2.87271
12.186	-1.0525	-18.2956	2.59704	-2.88977
12.1875	-1.04859	-18.3	2.61615	-2.90707
12.189	-1.04465	-18.3043	2.6353	-2.92463
12.1905	-1.04068	-18.3087	2.65449	-2.94244
12.192	-1.03668	-18.3132	2.67371	-2.96051
12.1935	-1.03266	-18.3176	2.69297	-2.97884
12.195	-1.02861	-18.3221	2.71227	-2.99743
12.1965	-1.02452	-18.3266	2.7316	-3.01629
12.198	-1.02041	-18.3312	2.75098	-3.03542
12.1995	-1.01627	-18.3357	2.77039	-3.05482
12.201	-1.0121	-18.3403	2.78984	-3.07451
12.2025	-1.0079	-18.3449	2.80933	-3.09447
12.204	-1.00367	-18.3496	2.82886	-3.11472
12.2055	-0.999414	-18.3543	2.84843	-3.13526
12.207	-0.995127	-18.359	2.86804	-3.1561
12.2085	-0.99081	-18.3638	2.88769	-3.17723
12.21	-0.986464	-18.3685	2.90738	-3.19866
12.2115	-0.982088	-18.3734	2.92711	-3.2204
12.213	-0.977683	-18.3782	2.94688	-3.24245
12.2145	-0.973248	-18.3831	2.9667	-3.26481
12.216	-0.968783	-18.388	2.98656	-3.2875
12.2175	-0.964288	-18.3929	3.00646	-3.3105
12.219	-0.959764	-18.3979	3.0264	-3.33384
12.2205	-0.955209	-18.4029	3.04639	-3.3575
12.222	-0.950625	-18.408	3.06642	-3.38151
12.2235	-0.94601	-18.4131	3.0865	-3.40585
12.225	-0.941365	-18.4182	3.10663	-3.43055
12.2265	-0.936691	-18.4234	3.1268	-3.45559
12.228	-0.931985	-18.4286	3.14701	-3.481
12.2295	-0.92725	-18.4338	3.16728	-3.50676
12.231	-0.922484	-18.4391	3.18759	-3.53289
12.2325	-0.917687	-18.4444	3.20795	-3.5594
12.234	-0.91286	-18.4498	3.22836	-3.58628
12.2355	-0.908002	-18.4552	3.24883	-3.61355
12.237	-0.903113	-18.4606	3.26934	-3.64121
12.2385	-0.898194	-18.4661	3.2899	-3.66927
12.24	-0.893244	-18.4716	3.31052	-3.69772
12.2415	-0.888263	-18.4772	3.33119	-3.72659
12.243	-0.88325	-18.4828	3.35192	-3.75586
12.2445	-0.878207	-18.4885	3.3727	-3.78556
12.246	-0.873133	-18.4942	3.39354	-3.81568
12.2475	-0.868027	-18.4999	3.41443	-3.84623
12.249	-0.862889	-18.5057	3.43538	-3.87722
12.2505	-0.857721	-18.5115	3.45639	-3.90865
12.252	-0.85252	-18.5174	3.47747	-3.94054
12.2535	-0.847288	-18.5234	3.4986	-3.97288
12.255	-0.842025	-18.5293	3.5198	-4.00568
12.2565	-0.836729	-18.5354	3.54106	-4.03896
12.258	-0.831402	-18.5415	3.56238	-4.07271
12.2595	-0.826042	-18.5476	3.58377	-4.10694
12.261	-0.82065	-18.5538	3.60523	-4.14167
12.2625	-0.815227	-18.56	3.62675	-4.17689
12.264	-0.80977	-18.5663	3.64835	-4.21261
12.2655	-0.804282	-18.5727	3.67001	-4.24884
12.267	-0.79876	-18.5791	3.69175	-4.28559
12.2685	-0.793207	-18.5855	3.71356	-4.32286
12.27	-0.78762	-18.592	3.73544	-4.36066
12.2715	-0.782	-18.5986	3.7574	-4.39899
12.273	-0.776348	-18.6052	3.77943	-4.43786
12.2745	-0.770662	-18.6119	3.80155	-4.47728
12.276	-0.764943	-18.6187	3.82374	-4.51725
12.2775	-0.759191	-18.6255	3.84601	-4.55777
12.279	-0.753405	-18.6323	3.86836	-4.59886
12.2805	-0.747586	-18.6393	3.89079	-4.64051
12.282	-0.741733	-18.6463	3.91331	-4.68273
12.2835	-0.735846	-18.6533	3.9359	-4.72552
12.285	-0.729926	-18.6604	3.95859	-4.7689
12.2865	-0.723971	-18.6676	3.98135	-4.81284
12.288	-0.717982	-18.6749	4.0042	-4.85738
12.2895	-0.711958	-18.6822	4.02713	-4.90249
12.291	-0.7059	-18.6896	4.05015	-4.94818
12.2925	-0.699808	-18.697	4.07325	-4.99445
12.294	-0.693681	-18.7046	4.09644	-5.04131
12.2955	-0.687519	-18.7122	4.11971	-5.08874
12.297	-0.681322	-18.7198	4.14306	-5.13674
12.2985	-0.67509	-18.7276	4.16648	-5.1853
12.3	-0.668823	-18.7354	4.18999	-5.23443
12.3015	-0.66252	-18.7433	4.21357	-5.2841
12.303	-0.656182	-18.7512	4.23722	-5.33432
12.3045	-0.649808	-18.7593	4.26094	-5.38505
12.306	-0.643399	-18.7674	4.28473	-5.4363
12.3075	-0.636954	-18.7756	4.30857	-5.48804
12.309	-0.630474	-18.7839	4.33247	-5.54025
12.3105	-0.623957	-18.7922	4.35642	-5.59291
12.312	-0.617405	-18.8006	4.3804	-5.646
12.3135	-0.610816	-18.8091	4.40442	-5.69947
12.315	-0.604192	-18.8177	4.42845	-5.75331
12.3165	-0.597531	-18.8264	4.4525	-5.80746
12.318	-0.590834	-18.8352	4.47655	-5.8619
12.3195	-0.584102	-18.844	4.50059	-5.91657
12.321	-0.577333	-18.8529	4.52459	-5.97142
12.3225	-0.570528	-18.8619	4.54856	-6.02641
12.324	-0.563687	-18.871	4.57246	-6.08146
12.3255	-0.556811	-18.8801	4.59628	-6.13651
12.327	-0.549899	-18.8894	4.62	-6.19149
12.3285	-0.542951	-18.8987	4.64359	-6.24633
12.33	-0.535968	-18.9081	4.66704	-6.30093
12.3315	-0.52895	-18.9176	4.6903	-6.35521
12.333	-0.521897	-18.9272	4.71337	-6.40907
12.3345	-0.51481	-18.9368	4.73619	-6.4624
12.336	-0.507689	-18.9466	4.75875	-6.51511
12.3375	-0.500534	-18.9564	4.78101	-6.56707
12.339	-0.493347	-18.9663	4.80292	-6.61816
12.3405	-0.486126	-18.9762	4.82446	-6.66825
12.342	-0.478873	-18.9863	4.84558	-6.71721
12.3435	-0.47159	-18.9964	4.86624	-6.7649
12.345	-0.464275	-19.0066	4.88639	-6.81118
12.3465	-0.456931	-19.0168	4.906	-6.8559
12.348	-0.449558	-19.0271	4.92501	-6.89891
12.3495	-0.442156	-19.0375	4.94338	-6.94006
12.351	-0.434728	-19.048	4.96107	-6.97921
12.3525	-0.427274	-19.0585	4.97803	-7.01619
12.354	-0.419794	-19.069	4.99421	-7.05086
12.3555	-0.412291	-19.0796	5.00957	-7.08307
12.357	-0.404766	-19.0903	5.02406	-7.11268
12.3585	-0.39722	-19.1009	5.03765	-7.13956
12.36	-0.389654	-19.1117	5.0503	-7.16358
12.3615	-0.382069	-19.1224	5.06198	-7.18463
12.363	-0.374468	-19.1332	5.07264	-7.20259
12.3645	-0.366852	-19.144	5.08228	-7.21737
12.366	-0.359222	-19.1549	5.09085	-7.2289
12.3675	-0.35158	-19.1657	5.09835	-7.2371
12.369	-0.343928	-19.1766	5.10477	-7.24192
12.3705	-0.336266	-19.1875	5.11009	-7.24335
12.372	-0.328598	-19.1983	5.11431	-7.24134
12.3735	-0.320924	-19.2092	5.11744	-7.23592
12.375	-0.313246	-19.22	5.11949	-7.22708
12.3765	-0.305566	-19.2309	5.12047	-7.21488
12.378	-0.297885	-19.2417	5.12041	-7.19935
12.3795	-0.290205	-19.2524	5.11932	-7.18057
12.381	-0.282528	-19.2632	5.11723	-7.15861
12.3825	-0.274854	-19.2739	5.11419	-7.13357
12.384	-0.267185	-19.2846	5.11022	-7.10555
12.3855	-0.259523	-19.2952	5.10536	-7.07466
12.387	-0.25187	-19.3058	5.09967	-7.04103
12.3885	-0.244225	-19.3164	5.09318	-7.0048
12.39	-0.23659	-19.3268	5.08594	-6.96609
12.3915	-0.228967	-19.3373	5.07799	-6.92506
12.393	-0.221356	-19.3476	5.06939	-6.88184
12.3945	-0.213759	-19.3579	5.06019	-6.83658
12.396	-0.206176	-19.3681	5.05042	-6.78943
12.3975	-0.198608	-19.3783	5.04015	-6.74053
12.399	-0.191056	-19.3883	5.02941	-6.69003
12.4005	-0.18352	-19.3983	5.01825	-6.63806
12.402	-0.176001	-19.4083	5.00671	-6.58477
12.4035	-0.1685	-19.4181	4.99484	-6.53028
12.405	-0.161016	-19.4279	4.98267	-6.47473
12.4065	-0.153552	-19.4375	4.97025	-6.41822
12.408	-0.146105	-19.4471	4.95761	-6.36089
12.4095	-0.138679	-19.4566	4.94478	-6.30284
12.411	-0.131271	-19.466	4.93179	-6.24417
12.4125	-0.123883	-19.4753	4.91867	-6.18498
12.414	-0.116515	-19.4846	4.90545	-6.12537
12.4155	-0.109167	-19.4937	4.89216	-6.06541
12.417	-0.101838	-19.5028	4.87882	-6.00519
12.4185	-0.09453	-19.5117	4.86544	-5.94478
12.42	-0.0872417	-19.5206	4.85205	-5.88424
12.4215	-0.0799736	-19.5294	4.83867	-5.82365
12.423	-0.0727255	-19.5381	4.82531	-5.76305
12.4245	-0.0654975	-19.5467	4.81198	-5.70251
12.426	-0.0582894	-19.5552	4.79869	-5.64205
12.4275	-0.0511012	-19.5636	4.78547	-5.58174
12.429	-0.0439327	-19.5719	4.77231	-5.52161
12.4305	-0.036784	-19.5802	4.75923	-5.46168
12.432	-0.0296548	-19.5883	4.74622	-5.40201
12.4335	-0.0225451	-19.5964	4.73331	-5.3426
12.435	-0.0154547	-19.6043	4.72049	-5.28349
12.4365	-0.00838337	-19.6122	4.70777	-5.22469
12.438	-0.00133109	-19.62	4.69516	-5.16624
12.4395	0.00570233	-19.6277	4.68264	-5.10813
12.441	0.0127171	-19.6353	4.67024	-5.0504
12.4425	0.0197133	-19.6429	4.65794	-4.99304
12.444	0.0266911	-19.6503	4.64575	-4.93607
12.4455	0.0336508	-19.6577	4.63367	-4.8795
12.447	0.0405924	-19.665	4.6217	-4.82333
12.4485	0.0475161	-19.6722	4.60984	-4.76758
12.45	0.0544221	-19.6793	4.59809	-4.71223
12.4515	0.0613106	-19.6863	4.58644	-4.65731
12.453	0.0681817	-19.6932	4.57491	-4.60279
12.4545	0.0750355	-19.7001	4.56347	-4.5487
12.456	0.0818723	-19.7069	4.55214	-4.49503
12.4575	0.0886922	-19.7136	4.54091	-4.44177
12.459	0.0954953	-19.7202	4.52979	-4.38893
12.4605	0.102282	-19.7268	4.51875	-4.3365
12.462	0.109052	-19.7332	4.50781	-4.28448
12.4635	0.115805	-19.7396	4.49697	-4.23286
12.465	0.122543	-19.7459	4.48621	-4.18165
12.4665	0.129264	-19.7522	4.47554	-4.13084
12.468	0.13597	-19.7583	4.46496	-4.08042
12.4695	0.142659	-19.7644	4.45445	-4.03038
12.471	0.149333	-19.7704	4.44403	-3.98074
12.4725	0.155992	-19.7763	4.43368	-3.93147
12.474	0.162634	-19.7822	4.4234	-3.88257
12.4755	0.169262	-19.788	4.4132	-3.83404
12.477	0.175874	-19.7937	4.40306	-3.78588
12.4785	0.182471	-19.7993	4.39299	-3.73806
12.48	0.189053	-19.8049	4.38298	-3.6906
12.4815	0.19562	-19.8104	4.37303	-3.64349
12.483	0.202173	-19.8158	4.36314	-3.59671
12.4845	0.20871	-19.8212	4.3533	-3.55026
12.486	0.215233	-19.8265	4.34351	-3.50415
12.4875	0.221741	-19.8317	4.33378	-3.45835
12.489	0.228234	-19.8369	4.32409	-3.41287
12.4905	0.234713	-19.842	4.31444	-3.3677
12.492	0.241178	-19.847	4.30484	-3.32283
12.4935	0.247628	-19.8519	4.29528	-3.27826
12.495	0.254064	-19.8568	4.28575	-3.23398
12.4965	0.260485	-19.8616	4.27626	-3.18999
12.498	0.266893	-19.8664	4.2668	-3.14628
12.4995	0.273286	-19.8711	4.25737	-3.10285
12.501	0.279665	-19.8757	4.24797	-3.05969
12.5025	0.28603	-19.8803	4.23859	-3.0168
12.504	0.292381	-19.8847	4.22924	-2.97417
12.5055	0.298718	-19.8892	4.21992	-2.9318
12.507	0.305041	-19.8935	4.21061	-2.88968
12.5085	0.31135	-19.8978	4.20132	-2.8478
12.51	0.317645	-19.9021	4.19204	-2.80617
12.5115	0.323926	-19.9063	4.18278	-2.76479
12.513	0.330193	-19.9104	4.17353	-2.72363
12.5145	0.336447	-19.9144	4.1643	-2.68271
12.516	0.342686	-19.9184	4.15507	-2.64201
12.5175	0.348912	-19.9224	4.14585	-2.60154
12.519	0.355124	-19.9262	4.13663	-2.56128
12.5205	0.361322	-19.93	4.12742	-2.52124
12.522	0.367507	-19.9338	4.11821	-2.48142
12.5235	0.373677	-19.9375	4.109	-2.4418
12.525	0.379834	-19.9411	4.09979	-2.40239
12.5265	0.385977	-19.9447	4.09057	-2.36318
12.528	0.392106	-19.9482	4.08136	-2.32417
12.5295	0.398221	-19.9517	4.07214	-2.28536
12.531	0.404322	-19.9551	4.06291	-2.24674
12.5325	0.41041	-19.9584	4.05367	-2.20832
12.534	0.416483	-19.9617	4.04443	-2.17008
12.5355	0.422543	-19.9649	4.03517	-2.13203
12.537	0.428589	-19.9681	4.0259	-2.09416
12.5385	0.434621	-19.9712	4.01662	-2.05648
12.54	0.440639	-19.9743	4.00732	-2.01898
12.5415	0.446643	-19.9773	3.99801	-1.98165
12.543	0.452633	-19.9802	3.98868	-1.9445
12.5445	0.458609	-19.9831	3.97934	-1.90752
12.546	0.464571	-19.9859	3.96997	-1.87072
12.5475	0.470519	-19.9887	3.96058	-1.83408
12.549	0.476453	-19.9914	3.95118	-1.79762
12.5505	0.482373	-19.9941	3.94175	-1.76132
12.552	0.488278	-19.9967	3.9323	-1.7252
12.5535	0.49417	-19.9993	3.92282	-1.68923
12.555	0.500047	-20.0018	3.91332	-1.65343
12.5565	0.50591	-20.0042	3.90379	-1.61779
12.558	0.511759	-20.0066	3.89424	-1.58232
12.5595	0.517593	-20.009	3.88465	-1.54701
12.561	0.523413	-20.0113	3.87504	-1.51185
12.5625	0.529218	-20.0135	3.8654	-1.47686
12.564	0.535009	-20.0157	3.85573	-1.44202
12.5655	0.540785	-20.0179	3.84602	-1.40735
12.567	0.546547	-20.0199	3.83629	-1.37283
12.5685	0.552294	-20.022	3.82652	-1.33847
12.57	0.558027	-20.024	3.81671	-1.30426
12.5715	0.563745	-20.0259	3.80687	-1.27021
12.573	0.569448	-20.0278	3.797	-1.23632
12.5745	0.575136	-20.0296	3.78709	-1.20259
12.576	0.580809	-20.0314	3.77714	-1.16901
12.5775	0.586467	-20.0331	3.76716	-1.13558
12.579	0.592111	-20.0348	3.75714	-1.10231
12.5805	0.597739	-20.0364	3.74707	-1.0692
12.582	0.603352	-20.038	3.73697	-1.03624
12.5835	0.60895	-20.0395	3.72683	-1.00344
12.585	0.614533	-20.041	3.71665	-0.9708
12.5865	0.6201	-20.0424	3.70642	-0.938311
12.588	0.625652	-20.0438	3.69616	-0.90598
12.5895	0.631189	-20.0451	3.68585	-0.873805
