#Werte:
#Zeitschritt dt:	1e-05
#Maximale Zeit tmax:	30
#Samplegroesse:	10000
#Ausgabedatei:	./Daten/data2.dat
#Zeit t	Winkel1 in rad	Winkel2 in rad	Winkelgeschw1 in rad/s	Winkelgeschw2 in rad/s
25.758	5.07279	-17.7443	-1.49034	-3.41003
25.761	5.06839	-17.7546	-1.44733	-3.4148
25.764	5.06411	-17.7648	-1.40429	-3.41914
25.767	5.05996	-17.7751	-1.36121	-3.42308
25.77	5.05594	-17.7854	-1.31809	-3.42663
25.773	5.05205	-17.7957	-1.27494	-3.42982
25.776	5.04829	-17.806	-1.23175	-3.43265
25.779	5.04466	-17.8163	-1.18854	-3.43515
25.782	5.04116	-17.8266	-1.14529	-3.43733
25.785	5.03779	-17.8369	-1.10202	-3.43921
25.788	5.03455	-17.8472	-1.05873	-3.44081
25.791	5.03143	-17.8575	-1.0154	-3.44215
25.794	5.02845	-17.8679	-0.972058	-3.44323
25.797	5.0256	-17.8782	-0.928687	-3.4441
25.8	5.02288	-17.8885	-0.885292	-3.44474
25.803	5.02029	-17.8989	-0.841874	-3.4452
25.806	5.01783	-17.9092	-0.798433	-3.44548
25.809	5.0155	-17.9195	-0.754969	-3.4456
25.812	5.0133	-17.9299	-0.711481	-3.44558
25.815	5.01123	-17.9402	-0.667969	-3.44543
25.818	5.00929	-17.9505	-0.624433	-3.44518
25.821	5.00748	-17.9609	-0.580872	-3.44484
25.824	5.0058	-17.9712	-0.537285	-3.44443
25.827	5.00426	-17.9815	-0.493672	-3.44396
25.83	5.00284	-17.9919	-0.45003	-3.44346
25.833	5.00156	-18.0022	-0.406359	-3.44294
25.836	5.0004	-18.0125	-0.362658	-3.44242
25.839	4.99938	-18.0229	-0.318925	-3.44192
25.842	4.99849	-18.0332	-0.275158	-3.44145
25.845	4.99773	-18.0435	-0.231355	-3.44103
25.848	4.9971	-18.0538	-0.187515	-3.44068
25.851	4.9966	-18.0641	-0.143636	-3.44042
25.854	4.99624	-18.0745	-0.099715	-3.44026
25.857	4.99601	-18.0848	-0.0557503	-3.44022
25.86	4.9959	-18.0951	-0.0117395	-3.44032
25.863	4.99593	-18.1054	0.03232	-3.44058
25.866	4.9961	-18.1158	0.0764306	-3.44101
25.869	4.99639	-18.1261	0.120595	-3.44163
25.872	4.99682	-18.1364	0.164816	-3.44247
25.875	4.99738	-18.1467	0.209096	-3.44353
25.878	4.99807	-18.1571	0.253439	-3.44484
25.881	4.9989	-18.1674	0.297847	-3.44641
25.884	4.99986	-18.1777	0.342323	-3.44827
25.887	5.00096	-18.1881	0.38687	-3.45042
25.89	5.00218	-18.1984	0.431493	-3.45289
25.893	5.00354	-18.2088	0.476193	-3.45571
25.896	5.00504	-18.2192	0.520974	-3.45887
25.899	5.00667	-18.2296	0.56584	-3.46242
25.902	5.00843	-18.24	0.610794	-3.46635
25.905	5.01033	-18.2504	0.655839	-3.4707
25.908	5.01237	-18.2608	0.700979	-3.47548
25.911	5.01454	-18.2712	0.746218	-3.48072
25.914	5.01685	-18.2817	0.791559	-3.48643
25.917	5.01929	-18.2921	0.837005	-3.49263
25.92	5.02187	-18.3026	0.882561	-3.49934
25.923	5.02458	-18.3131	0.92823	-3.50658
25.926	5.02744	-18.3237	0.974016	-3.51438
25.929	5.03043	-18.3342	1.01992	-3.52276
25.932	5.03356	-18.3448	1.06595	-3.53173
25.935	5.03682	-18.3554	1.11211	-3.54133
25.938	5.04023	-18.366	1.1584	-3.55156
25.941	5.04377	-18.3767	1.20483	-3.56247
25.944	5.04746	-18.3874	1.25139	-3.57406
25.947	5.05128	-18.3982	1.2981	-3.58637
25.95	5.05524	-18.4089	1.34496	-3.59941
25.953	5.05935	-18.4198	1.39196	-3.61322
25.956	5.0636	-18.4306	1.43913	-3.62781
25.959	5.06798	-18.4415	1.48645	-3.64323
25.962	5.07251	-18.4525	1.53393	-3.65948
25.965	5.07719	-18.4635	1.58158	-3.67661
25.968	5.082	-18.4745	1.6294	-3.69463
25.971	5.08696	-18.4857	1.6774	-3.71358
25.974	5.09207	-18.4968	1.72558	-3.73349
25.977	5.09732	-18.5081	1.77394	-3.7544
25.98	5.10271	-18.5194	1.82249	-3.77632
25.983	5.10825	-18.5307	1.87122	-3.7993
25.986	5.11394	-18.5421	1.92016	-3.82336
25.989	5.11977	-18.5537	1.9693	-3.84855
25.992	5.12575	-18.5652	2.01864	-3.8749
25.995	5.13188	-18.5769	2.06819	-3.90244
25.998	5.13816	-18.5887	2.11795	-3.93122
26.001	5.14459	-18.6005	2.16794	-3.96128
26.004	5.15117	-18.6124	2.21814	-3.99265
26.007	5.1579	-18.6245	2.26858	-4.02538
26.01	5.16478	-18.6366	2.31925	-4.05951
26.013	5.17182	-18.6488	2.37016	-4.09508
26.016	5.179	-18.6611	2.42131	-4.13215
26.019	5.18634	-18.6736	2.47271	-4.17075
26.022	5.19384	-18.6862	2.52437	-4.21095
26.025	5.20149	-18.6989	2.57629	-4.25278
26.028	5.2093	-18.7117	2.62848	-4.2963
26.031	5.21726	-18.7246	2.68094	-4.34156
26.034	5.22538	-18.7377	2.73368	-4.38862
26.037	5.23366	-18.751	2.7867	-4.43753
26.04	5.2421	-18.7644	2.84001	-4.48834
26.043	5.2507	-18.7779	2.89362	-4.54112
26.046	5.25946	-18.7916	2.94753	-4.59591
26.049	5.26839	-18.8055	3.00175	-4.65278
26.052	5.27747	-18.8195	3.05628	-4.71177
26.055	5.28672	-18.8338	3.11113	-4.77294
26.058	5.29614	-18.8482	3.16629	-4.83634
26.061	5.30572	-18.8628	3.22178	-4.90203
26.064	5.31547	-18.8776	3.2776	-4.97004
26.067	5.32539	-18.8926	3.33373	-5.04041
26.07	5.33547	-18.9078	3.39019	-5.11318
26.073	5.34573	-18.9233	3.44696	-5.18836
26.076	5.35615	-18.939	3.50403	-5.26598
26.079	5.36675	-18.9549	3.56139	-5.34601
26.082	5.37752	-18.971	3.61903	-5.42845
26.085	5.38847	-18.9875	3.67691	-5.51326
26.088	5.39958	-19.0041	3.735	-5.60036
26.091	5.41088	-19.0211	3.79326	-5.68966
26.094	5.42234	-19.0383	3.85163	-5.78103
26.097	5.43399	-19.0557	3.91006	-5.87429
26.1	5.4458	-19.0735	3.96845	-5.96922
26.103	5.4578	-19.0916	4.02671	-6.06555
26.106	5.46996	-19.1099	4.08471	-6.16292
26.109	5.4823	-19.1285	4.14232	-6.26093
26.112	5.49482	-19.1475	4.19936	-6.35908
26.115	5.5075	-19.1667	4.25565	-6.45679
26.118	5.52035	-19.1862	4.31096	-6.5534
26.121	5.53336	-19.206	4.36504	-6.64815
26.124	5.54654	-19.2261	4.41761	-6.74017
26.127	5.55987	-19.2464	4.46836	-6.82853
26.13	5.57334	-19.2671	4.51696	-6.91221
26.133	5.58696	-19.2879	4.56307	-6.99013
26.136	5.60072	-19.309	4.60633	-7.06118
26.139	5.6146	-19.3303	4.64638	-7.12426
26.142	5.62859	-19.3517	4.68289	-7.17828
26.145	5.64269	-19.3733	4.71556	-7.22224
26.148	5.65688	-19.3951	4.74412	-7.25526
26.151	5.67115	-19.4169	4.76836	-7.27663
26.154	5.68549	-19.4387	4.78816	-7.28581
26.157	5.69988	-19.4606	4.80346	-7.28252
26.16	5.7143	-19.4824	4.81429	-7.2667
26.163	5.72876	-19.5041	4.82075	-7.23853
26.166	5.74322	-19.5258	4.82304	-7.19842
26.169	5.75769	-19.5473	4.82142	-7.147
26.172	5.77215	-19.5687	4.81619	-7.08505
26.175	5.78659	-19.5898	4.80769	-7.01347
26.178	5.80099	-19.6107	4.79631	-6.93328
26.181	5.81536	-19.6314	4.78243	-6.84551
26.184	5.82969	-19.6518	4.76641	-6.75121
26.187	5.84396	-19.6719	4.74864	-6.65141
26.19	5.85818	-19.6917	4.72945	-6.54708
26.193	5.87233	-19.7112	4.70914	-6.43914
26.196	5.88643	-19.7304	4.68802	-6.32839
26.199	5.90046	-19.7492	4.66632	-6.2156
26.202	5.91443	-19.7676	4.64426	-6.1014
26.205	5.92833	-19.7858	4.62203	-5.98637
26.208	5.94216	-19.8036	4.59977	-5.87099
26.211	5.95593	-19.821	4.57763	-5.75567
26.214	5.96963	-19.8381	4.55569	-5.64075
26.217	5.98326	-19.8549	4.53406	-5.52651
26.22	5.99683	-19.8713	4.51278	-5.41318
26.223	6.01034	-19.8873	4.49191	-5.30093
26.226	6.02378	-19.9031	4.47147	-5.18989
26.229	6.03717	-19.9185	4.45151	-5.08018
26.232	6.05049	-19.9336	4.43202	-4.97185
26.235	6.06376	-19.9483	4.41301	-4.86497
26.238	6.07697	-19.9627	4.39449	-4.75955
26.241	6.09013	-19.9769	4.37644	-4.6556
26.244	6.10323	-19.9907	4.35885	-4.55312
26.247	6.11628	-20.0042	4.34173	-4.45209
26.25	6.12928	-20.0174	4.32503	-4.35249
26.253	6.14223	-20.0303	4.30876	-4.25429
26.256	6.15514	-20.0429	4.29289	-4.15745
26.259	6.16799	-20.0553	4.2774	-4.06192
26.262	6.1808	-20.0673	4.26227	-3.96767
26.265	6.19357	-20.0791	4.24749	-3.87465
26.268	6.20629	-20.0906	4.23302	-3.78281
26.271	6.21897	-20.1018	4.21885	-3.69211
26.274	6.2316	-20.1127	4.20496	-3.60249
26.277	6.2442	-20.1234	4.19133	-3.51391
26.28	6.25675	-20.1338	4.17793	-3.42633
26.283	6.26926	-20.1439	4.16476	-3.33969
26.286	6.28174	-20.1538	4.15178	-3.25396
26.289	6.29418	-20.1635	4.13899	-3.16909
26.292	6.30657	-20.1728	4.12636	-3.08504
26.295	6.31893	-20.182	4.11387	-3.00177
26.298	6.33126	-20.1909	4.10152	-2.91925
26.301	6.34354	-20.1995	4.08928	-2.83744
26.304	6.35579	-20.2079	4.07713	-2.7563
26.307	6.36801	-20.216	4.06507	-2.67581
26.31	6.38018	-20.2239	4.05308	-2.59593
26.313	6.39232	-20.2316	4.04114	-2.51664
26.316	6.40443	-20.239	4.02923	-2.43791
26.319	6.4165	-20.2462	4.01735	-2.35972
26.322	6.42853	-20.2532	4.00549	-2.28204
26.325	6.44053	-20.2599	3.99362	-2.20486
26.328	6.4525	-20.2664	3.98173	-2.12816
26.331	6.46442	-20.2727	3.96982	-2.05192
26.334	6.47632	-20.2787	3.95787	-1.97612
26.337	6.48817	-20.2846	3.94587	-1.90076
26.34	6.49999	-20.2902	3.93381	-1.82581
26.343	6.51177	-20.2955	3.92168	-1.75128
26.346	6.52352	-20.3007	3.90946	-1.67716
26.349	6.53523	-20.3056	3.89715	-1.60342
26.352	6.5469	-20.3103	3.88473	-1.53008
26.355	6.55854	-20.3148	3.8722	-1.45713
26.358	6.57014	-20.319	3.85954	-1.38456
26.361	6.5817	-20.3231	3.84675	-1.31238
26.364	6.59322	-20.3269	3.83382	-1.24058
26.367	6.6047	-20.3305	3.82073	-1.16917
26.37	6.61614	-20.3339	3.80747	-1.09814
26.373	6.62755	-20.3371	3.79405	-1.02751
26.376	6.63891	-20.3401	3.78044	-0.957266
26.379	6.65023	-20.3429	3.76664	-0.887429
26.382	6.66151	-20.3454	3.75265	-0.818
26.385	6.67274	-20.3478	3.73845	-0.748987
26.388	6.68394	-20.3499	3.72404	-0.680397
26.391	6.69509	-20.3518	3.70941	-0.612241
26.394	6.70619	-20.3536	3.69454	-0.544526
26.397	6.71726	-20.3551	3.67944	-0.477265
26.4	6.72827	-20.3564	3.6641	-0.410467
26.403	6.73924	-20.3576	3.64851	-0.344143
26.406	6.75016	-20.3585	3.63266	-0.278306
26.409	6.76104	-20.3592	3.61655	-0.212968
26.412	6.77186	-20.3598	3.60018	-0.14814
26.415	6.78264	-20.3601	3.58353	-0.083836
26.418	6.79336	-20.3603	3.5666	-0.020068
26.421	6.80404	-20.3603	3.54938	0.0431509
26.424	6.81466	-20.36	3.53188	0.105808
26.427	6.82523	-20.3596	3.51409	0.167889
26.43	6.83574	-20.359	3.49599	0.229383
26.433	6.8462	-20.3582	3.4776	0.290276
26.436	6.85661	-20.3573	3.4589	0.350555
26.439	6.86696	-20.3561	3.4399	0.410208
26.442	6.87725	-20.3548	3.42058	0.469222
26.445	6.88748	-20.3533	3.40096	0.527586
26.448	6.89765	-20.3517	3.38101	0.585288
26.451	6.90777	-20.3498	3.36076	0.642316
26.454	6.91782	-20.3478	3.34018	0.698659
26.457	6.92781	-20.3456	3.31928	0.754308
26.46	6.93773	-20.3433	3.29806	0.809251
26.463	6.9476	-20.3408	3.27653	0.86348
26.466	6.95739	-20.3381	3.25467	0.916984
26.469	6.96712	-20.3353	3.23249	0.969757
26.472	6.97679	-20.3323	3.20998	1.02179
26.475	6.98638	-20.3291	3.18716	1.07307
26.478	6.99591	-20.3259	3.16402	1.1236
26.481	7.00537	-20.3224	3.14056	1.17337
26.484	7.01475	-20.3188	3.11678	1.22237
26.487	7.02407	-20.3151	3.09269	1.27059
26.49	7.03331	-20.3112	3.06828	1.31804
26.493	7.04248	-20.3072	3.04356	1.36471
26.496	7.05157	-20.303	3.01853	1.4106
26.499	7.06059	-20.2987	2.9932	1.4557
26.502	7.06953	-20.2943	2.96756	1.5
26.505	7.0784	-20.2897	2.94162	1.54352
26.508	7.08718	-20.285	2.91538	1.58625
26.511	7.09589	-20.2802	2.88884	1.62818
26.514	7.10451	-20.2752	2.86202	1.66932
26.517	7.11306	-20.2702	2.83491	1.70966
26.52	7.12152	-20.265	2.80751	1.74922
26.523	7.1299	-20.2597	2.77983	1.78799
26.526	7.1382	-20.2543	2.75188	1.82596
26.529	7.14642	-20.2487	2.72365	1.86316
26.532	7.15454	-20.2431	2.69516	1.89957
26.535	7.16259	-20.2373	2.6664	1.9352
26.538	7.17054	-20.2315	2.63738	1.97006
26.541	7.17841	-20.2255	2.6081	2.00415
26.544	7.18619	-20.2194	2.57858	2.03748
26.547	7.19388	-20.2133	2.5488	2.07004
26.55	7.20148	-20.207	2.51879	2.10185
26.553	7.209	-20.2007	2.48854	2.13292
26.556	7.21642	-20.1942	2.45805	2.16324
26.559	7.22374	-20.1877	2.42734	2.19282
26.562	7.23098	-20.1811	2.3964	2.22168
26.565	7.23812	-20.1744	2.36524	2.24982
26.568	7.24517	-20.1676	2.33387	2.27724
26.571	7.25213	-20.1607	2.30229	2.30396
26.574	7.25899	-20.1538	2.2705	2.32998
26.577	7.26575	-20.1467	2.23851	2.35531
26.58	7.27242	-20.1396	2.20632	2.37997
26.583	7.27899	-20.1324	2.17394	2.40395
26.586	7.28546	-20.1252	2.14137	2.42727
26.589	7.29184	-20.1179	2.10862	2.44993
26.592	7.29811	-20.1105	2.07569	2.47196
26.595	7.30429	-20.1031	2.04258	2.49335
26.598	7.31037	-20.0955	2.00931	2.51411
26.601	7.31635	-20.088	1.97586	2.53427
26.604	7.32222	-20.0803	1.94225	2.55382
26.607	7.328	-20.0726	1.90849	2.57278
26.61	7.33367	-20.0649	1.87456	2.59115
26.613	7.33925	-20.0571	1.84049	2.60896
26.616	7.34472	-20.0492	1.80627	2.62621
26.619	7.35009	-20.0413	1.7719	2.64291
26.622	7.35535	-20.0334	1.73739	2.65907
26.625	7.36051	-20.0254	1.70275	2.6747
26.628	7.36557	-20.0173	1.66797	2.68982
26.631	7.37052	-20.0093	1.63307	2.70444
26.634	7.37537	-20.0011	1.59803	2.71856
26.637	7.38011	-19.9929	1.56287	2.73221
26.64	7.38474	-19.9847	1.52759	2.74539
26.643	7.38927	-19.9765	1.49219	2.75811
26.646	7.3937	-19.9682	1.45668	2.77039
26.649	7.39801	-19.9598	1.42105	2.78224
26.652	7.40222	-19.9515	1.38531	2.79367
26.655	7.40633	-19.9431	1.34946	2.80469
26.658	7.41032	-19.9347	1.31351	2.81532
26.661	7.41421	-19.9262	1.27745	2.82557
26.664	7.41798	-19.9177	1.2413	2.83546
26.667	7.42165	-19.9092	1.20504	2.84498
26.67	7.42522	-19.9006	1.16868	2.85416
26.673	7.42867	-19.8921	1.13223	2.86302
26.676	7.43201	-19.8835	1.09569	2.87155
26.679	7.43524	-19.8748	1.05905	2.87978
26.682	7.43836	-19.8662	1.02232	2.88772
26.685	7.44138	-19.8575	0.9855	2.89539
26.688	7.44428	-19.8488	0.948591	2.90279
26.691	7.44707	-19.8401	0.911595	2.90993
26.694	7.44975	-19.8313	0.874511	2.91684
26.697	7.45231	-19.8226	0.837342	2.92353
26.7	7.45477	-19.8138	0.800087	2.93
26.703	7.45712	-19.805	0.762747	2.93628
26.706	7.45935	-19.7962	0.725323	2.94237
26.709	7.46147	-19.7874	0.687814	2.9483
26.712	7.46348	-19.7785	0.650222	2.95406
26.715	7.46537	-19.7696	0.612547	2.95968
26.718	7.46715	-19.7607	0.574787	2.96518
26.721	7.46882	-19.7518	0.536944	2.97056
26.724	7.47037	-19.7429	0.499018	2.97584
26.727	7.47181	-19.734	0.461007	2.98103
26.73	7.47314	-19.725	0.422911	2.98614
26.733	7.47435	-19.7161	0.38473	2.9912
26.736	7.47545	-19.7071	0.346464	2.99621
26.739	7.47643	-19.6981	0.308111	3.00119
26.742	7.4773	-19.6891	0.269672	3.00616
26.745	7.47805	-19.6801	0.231144	3.01112
26.748	7.47868	-19.671	0.192527	3.01609
26.751	7.4792	-19.662	0.153819	3.02109
26.754	7.47961	-19.6529	0.115021	3.02613
26.757	7.47989	-19.6438	0.0761296	3.03123
26.76	7.48006	-19.6347	0.0371444	3.03639
26.763	7.48012	-19.6256	-0.00193629	3.04164
26.766	7.48005	-19.6164	-0.0411139	3.04699
26.769	7.47987	-19.6073	-0.0803901	3.05246
26.772	7.47957	-19.5981	-0.119767	3.05805
26.775	7.47915	-19.5889	-0.159245	3.06379
26.778	7.47862	-19.5797	-0.198827	3.06969
26.781	7.47796	-19.5705	-0.238515	3.07577
26.784	7.47718	-19.5613	-0.278311	3.08203
26.787	7.47629	-19.552	-0.318217	3.0885
26.79	7.47528	-19.5428	-0.358234	3.0952
26.793	7.47414	-19.5335	-0.398365	3.10213
26.796	7.47289	-19.5242	-0.438613	3.10932
26.799	7.47151	-19.5148	-0.478979	3.11678
26.802	7.47001	-19.5054	-0.519467	3.12452
26.805	7.46839	-19.4961	-0.560077	3.13257
26.808	7.46665	-19.4867	-0.600813	3.14094
26.811	7.46479	-19.4772	-0.641677	3.14965
26.814	7.4628	-19.4678	-0.682673	3.15871
26.817	7.46069	-19.4583	-0.723801	3.16815
26.82	7.45846	-19.4487	-0.765066	3.17797
26.823	7.4561	-19.4392	-0.806469	3.18821
26.826	7.45362	-19.4296	-0.848013	3.19887
26.829	7.45101	-19.42	-0.889702	3.20998
26.832	7.44828	-19.4104	-0.931537	3.22155
26.835	7.44543	-19.4007	-0.973523	3.23361
26.838	7.44244	-19.391	-1.01566	3.24617
26.841	7.43933	-19.3812	-1.05795	3.25925
26.844	7.43609	-19.3714	-1.10041	3.27288
26.847	7.43273	-19.3616	-1.14302	3.28707
26.85	7.42924	-19.3517	-1.1858	3.30185
26.853	7.42562	-19.3417	-1.22874	3.31724
26.856	7.42186	-19.3318	-1.27186	3.33326
26.859	7.41798	-19.3217	-1.31515	3.34993
26.862	7.41397	-19.3117	-1.35861	3.36728
26.865	7.40983	-19.3015	-1.40226	3.38533
26.868	7.40556	-19.2914	-1.44609	3.4041
26.871	7.40116	-19.2811	-1.4901	3.42363
26.874	7.39662	-19.2708	-1.53431	3.44393
26.877	7.39195	-19.2605	-1.57871	3.46503
26.88	7.38715	-19.25	-1.6233	3.48697
26.883	7.38221	-19.2395	-1.6681	3.50976
26.886	7.37714	-19.229	-1.7131	3.53344
26.889	7.37193	-19.2183	-1.7583	3.55803
26.892	7.36659	-19.2076	-1.80372	3.58357
26.895	7.36111	-19.1968	-1.84935	3.61009
26.898	7.35549	-19.186	-1.8952	3.63761
26.901	7.34974	-19.175	-1.94127	3.66619
26.904	7.34385	-19.164	-1.98757	3.69583
26.907	7.33781	-19.1528	-2.03409	3.72659
26.91	7.33164	-19.1416	-2.08085	3.7585
26.913	7.32533	-19.1303	-2.12785	3.79159
26.916	7.31888	-19.1188	-2.17509	3.82591
26.919	7.31228	-19.1073	-2.22258	3.86149
26.922	7.30554	-19.0957	-2.27032	3.89838
26.925	7.29866	-19.0839	-2.31831	3.9366
26.928	7.29163	-19.0721	-2.36657	3.97622
26.931	7.28446	-19.0601	-2.41508	4.01727
26.934	7.27714	-19.048	-2.46387	4.05979
26.937	7.26968	-19.0357	-2.51293	4.10383
26.94	7.26206	-19.0233	-2.56227	4.14945
26.943	7.2543	-19.0108	-2.6119	4.19667
26.946	7.24639	-18.9981	-2.66181	4.24556
26.949	7.23833	-18.9853	-2.71201	4.29615
26.952	7.23012	-18.9724	-2.76251	4.34851
26.955	7.22176	-18.9592	-2.81331	4.40266
26.958	7.21324	-18.9459	-2.86441	4.45867
26.961	7.20457	-18.9325	-2.91582	4.51658
26.964	7.19575	-18.9188	-2.96753	4.57642
26.967	7.18676	-18.905	-3.01955	4.63825
26.97	7.17763	-18.891	-3.07188	4.70209
26.973	7.16833	-18.8768	-3.12452	4.76799
26.976	7.15888	-18.8624	-3.17746	4.83596
26.979	7.14927	-18.8478	-3.23069	4.90603
26.982	7.1395	-18.833	-3.28422	4.97822
26.985	7.12956	-18.8179	-3.33801	5.05252
26.988	7.11947	-18.8027	-3.39206	5.12891
26.991	7.10921	-18.7872	-3.44635	5.20738
26.994	7.09879	-18.7714	-3.50083	5.28786
26.997	7.08821	-18.7554	-3.55549	5.3703
27	7.07746	-18.7392	-3.61028	5.45459
27.003	7.06655	-18.7227	-3.66513	5.5406
27.006	7.05547	-18.7059	-3.71999	5.62817
27.009	7.04423	-18.6889	-3.77477	5.71709
27.012	7.03282	-18.6716	-3.82938	5.80711
27.015	7.02125	-18.6541	-3.88371	5.89791
27.018	7.00952	-18.6363	-3.93763	5.98912
27.021	6.99763	-18.6181	-3.99098	6.08031
27.024	6.98557	-18.5998	-4.04358	6.17098
27.027	6.97337	-18.5811	-4.09525	6.26055
27.03	6.961	-18.5622	-4.14576	6.34837
27.033	6.94849	-18.543	-4.19486	6.4337
27.036	6.93584	-18.5236	-4.24229	6.51575
27.039	6.92304	-18.5039	-4.28776	6.59366
27.042	6.91011	-18.4841	-4.33097	6.66652
27.045	6.89706	-18.464	-4.37161	6.7334
27.048	6.88389	-18.4437	-4.40938	6.79335
27.051	6.87061	-18.4232	-4.44399	6.84547
27.054	6.85723	-18.4026	-4.47516	6.88887
27.057	6.84376	-18.3819	-4.50265	6.9228
27.06	6.83021	-18.3611	-4.52628	6.94659
27.063	6.81661	-18.3402	-4.5459	6.95974
27.066	6.80294	-18.3193	-4.56144	6.96194
27.069	6.78924	-18.2984	-4.57288	6.95304
27.072	6.77551	-18.2776	-4.5803	6.9331
27.075	6.76176	-18.2569	-4.58381	6.90237
27.078	6.74801	-18.2362	-4.5836	6.86129
27.081	6.73426	-18.2157	-4.57991	6.81043
27.084	6.72053	-18.1954	-4.57301	6.75049
27.087	6.70683	-18.1752	-4.56322	6.68229
27.09	6.69316	-18.1553	-4.55085	6.60668
27.093	6.67953	-18.1356	-4.53624	6.52454
27.096	6.66594	-18.1161	-4.5197	6.43677
27.099	6.65241	-18.097	-4.50155	6.34422
27.102	6.63893	-18.0781	-4.48209	6.24773
27.105	6.62552	-18.0595	-4.46158	6.14806
27.108	6.61216	-18.0412	-4.44027	6.0459
27.111	6.59888	-18.0232	-4.41838	5.94189
27.114	6.58565	-18.0055	-4.39609	5.83659
27.117	6.5725	-17.9882	-4.37358	5.7305
27.12	6.55941	-17.9711	-4.35098	5.62403
27.123	6.54639	-17.9544	-4.32841	5.51754
27.126	6.53344	-17.938	-4.30597	5.41135
27.129	6.52056	-17.922	-4.28375	5.3057
27.132	6.50774	-17.9062	-4.26179	5.2008
27.135	6.49499	-17.8908	-4.24016	5.09681
27.138	6.4823	-17.8756	-4.21889	4.99388
27.141	6.46967	-17.8608	-4.198	4.89209
27.144	6.45711	-17.8463	-4.17752	4.79152
27.147	6.44461	-17.832	-4.15747	4.69223
27.15	6.43216	-17.8181	-4.13783	4.59425
27.153	6.41978	-17.8045	-4.11862	4.49759
27.156	6.40745	-17.7911	-4.09982	4.40227
27.159	6.39518	-17.7781	-4.08145	4.30828
27.162	6.38296	-17.7653	-4.06347	4.2156
27.165	6.3708	-17.7528	-4.04589	4.12421
27.168	6.35868	-17.7405	-4.02868	4.03408
27.171	6.34662	-17.7285	-4.01185	3.94519
27.174	6.33461	-17.7168	-3.99536	3.85751
27.177	6.32265	-17.7054	-3.9792	3.77098
27.18	6.31074	-17.6942	-3.96336	3.68559
27.183	6.29887	-17.6833	-3.94783	3.60128
27.186	6.28705	-17.6726	-3.93257	3.51803
27.189	6.27527	-17.6622	-3.91759	3.43578
27.192	6.26354	-17.652	-3.90286	3.3545
27.195	6.25186	-17.642	-3.88836	3.27416
27.198	6.24021	-17.6323	-3.87409	3.1947
27.201	6.22861	-17.6229	-3.86002	3.11611
27.204	6.21705	-17.6136	-3.84613	3.03834
27.207	6.20553	-17.6046	-3.83243	2.96135
27.21	6.19406	-17.5959	-3.81888	2.88512
27.213	6.18262	-17.5873	-3.80548	2.80962
27.216	6.17122	-17.579	-3.79222	2.7348
27.219	6.15987	-17.5709	-3.77907	2.66065
27.222	6.14855	-17.5631	-3.76603	2.58713
27.225	6.13727	-17.5554	-3.75308	2.51422
27.228	6.12603	-17.548	-3.74022	2.4419
27.231	6.11483	-17.5407	-3.72742	2.37014
27.234	6.10367	-17.5337	-3.71468	2.29893
27.237	6.09254	-17.527	-3.70199	2.22823
27.24	6.08145	-17.5204	-3.68933	2.15804
27.243	6.0704	-17.514	-3.6767	2.08833
27.246	6.05939	-17.5078	-3.66408	2.01909
27.249	6.04842	-17.5019	-3.65147	1.95031
27.252	6.03748	-17.4961	-3.63885	1.88197
27.255	6.02659	-17.4906	-3.62621	1.81406
27.258	6.01573	-17.4853	-3.61354	1.74658
27.261	6.00491	-17.4801	-3.60084	1.6795
27.264	5.99412	-17.4752	-3.58809	1.61283
27.267	5.98338	-17.4704	-3.57529	1.54656
27.27	5.97267	-17.4659	-3.56243	1.48067
27.273	5.962	-17.4616	-3.54949	1.41517
27.276	5.95137	-17.4574	-3.53648	1.35006
27.279	5.94078	-17.4534	-3.52337	1.28532
27.282	5.93023	-17.4497	-3.51017	1.22097
27.285	5.91972	-17.4461	-3.49686	1.15699
27.288	5.90925	-17.4427	-3.48344	1.09339
27.291	5.89882	-17.4396	-3.4699	1.03016
27.294	5.88843	-17.4366	-3.45622	0.967323
27.297	5.87808	-17.4338	-3.44242	0.904866
27.3	5.86778	-17.4311	-3.42847	0.842794
27.303	5.85751	-17.4287	-3.41437	0.781114
27.306	5.84729	-17.4264	-3.40011	0.719828
27.309	5.83711	-17.4244	-3.38569	0.658942
27.312	5.82698	-17.4225	-3.3711	0.598462
27.315	5.81689	-17.4208	-3.35633	0.538394
27.318	5.80684	-17.4193	-3.34138	0.478745
27.321	5.79684	-17.4179	-3.32624	0.419521
27.324	5.78688	-17.4167	-3.3109	0.36073
27.327	5.77697	-17.4157	-3.29537	0.302379
27.33	5.76711	-17.4149	-3.27963	0.244477
27.333	5.75729	-17.4143	-3.26368	0.187032
27.336	5.74753	-17.4138	-3.24751	0.130052
27.339	5.73781	-17.4135	-3.23112	0.0735452
27.342	5.72814	-17.4134	-3.21451	0.0175208
27.345	5.71852	-17.4134	-3.19767	-0.0380126
27.348	5.70895	-17.4136	-3.1806	-0.0930462
27.351	5.69944	-17.4139	-3.16329	-0.147571
27.354	5.68997	-17.4145	-3.14574	-0.201579
27.357	5.68056	-17.4152	-3.12794	-0.255061
27.36	5.67121	-17.416	-3.1099	-0.308008
27.363	5.6619	-17.417	-3.09161	-0.360412
27.366	5.65266	-17.4182	-3.07307	-0.412265
27.369	5.64347	-17.4195	-3.05427	-0.463559
