#Values:
#Time step dt:	1e-06
#Max Time tmax:	20
#Samplesize:	10000
#Outfile:	./Data/data2.dat
#l1: 1	l2: 1	m1: 2	m2: 1
#Mass 1: 	starting angle: 1.5708, starting vel: 0
#Mass 2: 	starting angle: 0, starting vel: 0
#Time t 	 Angle1 in rad 	 Angle2 in rad 	 AngVel1 in rad/s 	 AngVel2 in rad/s 	 Cart Positions x1 	 y1 	 x2 	 y2 
14.454	6.67953	-17.1727	-0.163591	-5.50752	0.38605	-0.922478	1.38043	-0.816591
14.456	6.67922	-17.1837	-0.149443	-5.53121	0.385761	-0.922599	1.38125	-0.827694
14.458	6.67893	-17.1948	-0.135083	-5.55513	0.385499	-0.922708	1.38198	-0.838846
14.46	6.67868	-17.2059	-0.12051	-5.57926	0.385263	-0.922807	1.38261	-0.850045
14.462	6.67845	-17.2171	-0.105724	-5.60363	0.385054	-0.922894	1.38315	-0.861289
14.464	6.67826	-17.2283	-0.0907253	-5.62823	0.384873	-0.92297	1.3836	-0.872579
14.466	6.67809	-17.2396	-0.0755146	-5.65306	0.384719	-0.923034	1.38395	-0.883913
14.468	6.67795	-17.251	-0.0600921	-5.67813	0.384594	-0.923086	1.38421	-0.89529
14.47	6.67785	-17.2623	-0.0444583	-5.70345	0.384498	-0.923126	1.38436	-0.906709
14.472	6.67778	-17.2738	-0.028614	-5.729	0.38443	-0.923154	1.38442	-0.918169
14.474	6.67773	-17.2853	-0.0125599	-5.75481	0.384392	-0.92317	1.38437	-0.929668
14.476	6.67773	-17.2968	0.00370286	-5.78086	0.384384	-0.923173	1.38422	-0.941206
14.478	6.67775	-17.3084	0.0201732	-5.80717	0.384406	-0.923164	1.38397	-0.952782
14.48	6.67781	-17.32	0.0368499	-5.83373	0.384458	-0.923142	1.38361	-0.964393
14.482	6.6779	-17.3317	0.0537312	-5.86055	0.384542	-0.923107	1.38314	-0.97604
14.484	6.67802	-17.3435	0.0708154	-5.88763	0.384657	-0.92306	1.38256	-0.98772
14.486	6.67818	-17.3553	0.0881007	-5.91497	0.384804	-0.922998	1.38188	-0.999431
14.488	6.67837	-17.3671	0.105585	-5.94258	0.384982	-0.922924	1.38108	-1.01117
14.49	6.6786	-17.379	0.123265	-5.97045	0.385193	-0.922836	1.38017	-1.02295
14.492	6.67887	-17.391	0.141139	-5.9986	0.385437	-0.922734	1.37914	-1.03475
14.494	6.67917	-17.403	0.159204	-6.02701	0.385715	-0.922618	1.378	-1.04657
14.496	6.6795	-17.4151	0.177457	-6.05569	0.386025	-0.922488	1.37674	-1.05842
14.498	6.67988	-17.4273	0.195893	-6.08465	0.386369	-0.922344	1.37536	-1.07029
14.5	6.68029	-17.4395	0.214509	-6.11387	0.386748	-0.922185	1.37386	-1.08219
14.502	6.68074	-17.4517	0.2333	-6.14337	0.387161	-0.922012	1.37224	-1.0941
14.504	6.68122	-17.464	0.252263	-6.17314	0.387608	-0.921824	1.3705	-1.10603
14.506	6.68174	-17.4764	0.271391	-6.20318	0.388091	-0.921621	1.36862	-1.11798
14.508	6.68231	-17.4888	0.29068	-6.23349	0.388609	-0.921403	1.36662	-1.12994
14.51	6.68291	-17.5013	0.310123	-6.26407	0.389162	-0.921169	1.36449	-1.14191
14.512	6.68355	-17.5139	0.329714	-6.29491	0.389752	-0.92092	1.36223	-1.1539
14.514	6.68423	-17.5265	0.349446	-6.32601	0.390377	-0.920655	1.35984	-1.16589
14.516	6.68495	-17.5392	0.369311	-6.35737	0.391039	-0.920374	1.35732	-1.17788
14.518	6.6857	-17.5519	0.389303	-6.38899	0.391737	-0.920077	1.35465	-1.18988
14.52	6.6865	-17.5648	0.409411	-6.42085	0.392471	-0.919764	1.35185	-1.20188
14.522	6.68734	-17.5776	0.429627	-6.45296	0.393243	-0.919435	1.34891	-1.21388
14.524	6.68822	-17.5906	0.449941	-6.4853	0.394052	-0.919088	1.34583	-1.22587
14.526	6.68914	-17.6036	0.470342	-6.51787	0.394897	-0.918725	1.34261	-1.23786
14.528	6.6901	-17.6166	0.490819	-6.55066	0.39578	-0.918345	1.33924	-1.24983
14.53	6.6911	-17.6298	0.51136	-6.58366	0.3967	-0.917948	1.33572	-1.2618
14.532	6.69215	-17.643	0.531952	-6.61686	0.397658	-0.917534	1.33206	-1.27375
14.534	6.69323	-17.6562	0.552582	-6.65024	0.398652	-0.917102	1.32825	-1.28568
14.536	6.69436	-17.6696	0.573234	-6.6838	0.399685	-0.916653	1.32428	-1.2976
14.538	6.69553	-17.683	0.593894	-6.71751	0.400754	-0.916186	1.32016	-1.30949
14.54	6.69673	-17.6964	0.614546	-6.75136	0.401861	-0.915701	1.31589	-1.32135
14.542	6.69798	-17.71	0.635171	-6.78534	0.403005	-0.915198	1.31146	-1.33318
14.544	6.69927	-17.7236	0.655752	-6.81942	0.404186	-0.914677	1.30687	-1.34498
14.546	6.70061	-17.7373	0.676269	-6.85358	0.405404	-0.914138	1.30212	-1.35674
14.548	6.70198	-17.751	0.696702	-6.8878	0.406659	-0.91358	1.29721	-1.36846
14.55	6.70339	-17.7648	0.717029	-6.92206	0.40795	-0.913004	1.29213	-1.38014
14.552	6.70485	-17.7787	0.737229	-6.95633	0.409277	-0.91241	1.28689	-1.39177
14.554	6.70634	-17.7926	0.757276	-6.99057	0.410641	-0.911797	1.28149	-1.40336
14.556	6.70788	-17.8067	0.777147	-7.02477	0.412039	-0.911166	1.27591	-1.41488
14.558	6.70945	-17.8207	0.796815	-7.05889	0.413473	-0.910516	1.27016	-1.42635
14.56	6.71106	-17.8349	0.816254	-7.09288	0.414941	-0.909848	1.26425	-1.43775
14.562	6.71272	-17.8491	0.835434	-7.12673	0.416443	-0.909162	1.25816	-1.44909
14.564	6.7144	-17.8634	0.854326	-7.16038	0.417979	-0.908457	1.25189	-1.46035
14.566	6.71613	-17.8777	0.8729	-7.19381	0.419548	-0.907733	1.24545	-1.47154
14.568	6.7179	-17.8922	0.891124	-7.22695	0.421148	-0.906992	1.23884	-1.48265
14.57	6.7197	-17.9067	0.908965	-7.25978	0.42278	-0.906232	1.23204	-1.49368
14.572	6.72153	-17.9212	0.926388	-7.29224	0.424443	-0.905455	1.22507	-1.50461
14.574	6.7234	-17.9358	0.94336	-7.32429	0.426135	-0.90466	1.21792	-1.51546
14.576	6.7253	-17.9505	0.959844	-7.35587	0.427856	-0.903847	1.21059	-1.5262
14.578	6.72724	-17.9652	0.975803	-7.38693	0.429605	-0.903017	1.20308	-1.53684
14.58	6.72921	-17.9801	0.9912	-7.41742	0.431381	-0.90217	1.19539	-1.54738
14.582	6.73121	-17.9949	1.006	-7.44728	0.433182	-0.901307	1.18752	-1.5578
14.584	6.73323	-18.0098	1.02015	-7.47646	0.435007	-0.900427	1.17946	-1.5681
14.586	6.73529	-18.0248	1.03363	-7.50489	0.436855	-0.899532	1.17122	-1.57828
14.588	6.73737	-18.0399	1.04639	-7.53253	0.438726	-0.898621	1.1628	-1.58834
14.59	6.73947	-18.055	1.0584	-7.5593	0.440616	-0.897696	1.1542	-1.59826
14.592	6.7416	-18.0701	1.0696	-7.58516	0.442526	-0.896756	1.14542	-1.60805
14.594	6.74375	-18.0853	1.07997	-7.61004	0.444452	-0.895803	1.13646	-1.61769
14.596	6.74592	-18.1005	1.08947	-7.63387	0.446395	-0.894836	1.12732	-1.62719
14.598	6.74811	-18.1158	1.09805	-7.65662	0.448351	-0.893857	1.11799	-1.63654
14.6	6.75031	-18.1312	1.10568	-7.67821	0.45032	-0.892867	1.1085	-1.64573
14.602	6.75253	-18.1465	1.11233	-7.69859	0.4523	-0.891866	1.09882	-1.65476
14.604	6.75476	-18.162	1.11795	-7.71771	0.454288	-0.890855	1.08897	-1.66363
14.606	6.757	-18.1774	1.12252	-7.73551	0.456283	-0.889835	1.07895	-1.67232
14.608	6.75925	-18.1929	1.126	-7.75196	0.458283	-0.888807	1.06876	-1.68084
14.61	6.7615	-18.2084	1.12836	-7.76699	0.460285	-0.887771	1.05839	-1.68919
14.612	6.76376	-18.224	1.12958	-7.78057	0.462289	-0.886729	1.04787	-1.69735
14.614	6.76602	-18.2395	1.12963	-7.79267	0.464291	-0.885683	1.03717	-1.70532
14.616	6.76828	-18.2551	1.12849	-7.80325	0.46629	-0.884632	1.02632	-1.7131
14.618	6.77053	-18.2707	1.12614	-7.81227	0.468284	-0.883578	1.01531	-1.72069
14.62	6.77278	-18.2864	1.12255	-7.81972	0.470269	-0.882523	1.00414	-1.72809
14.622	6.77502	-18.302	1.11773	-7.82557	0.472246	-0.881467	0.992824	-1.73528
14.624	6.77725	-18.3177	1.11165	-7.82981	0.47421	-0.880412	0.981358	-1.74227
14.626	6.77947	-18.3333	1.10431	-7.83243	0.47616	-0.879359	0.969748	-1.74905
14.628	6.78167	-18.349	1.0957	-7.83343	0.478093	-0.878309	0.957997	-1.75563
14.63	6.78385	-18.3647	1.08583	-7.83281	0.480008	-0.877264	0.946109	-1.762
14.632	6.78601	-18.3803	1.0747	-7.83057	0.481903	-0.876225	0.934088	-1.76815
14.634	6.78815	-18.396	1.06231	-7.82674	0.483774	-0.875193	0.92194	-1.77409
14.636	6.79026	-18.4116	1.04867	-7.82131	0.485621	-0.874169	0.909667	-1.77981
14.638	6.79234	-18.4273	1.03379	-7.81433	0.487441	-0.873156	0.897275	-1.78532
14.64	6.79439	-18.4429	1.0177	-7.80581	0.489231	-0.872154	0.884768	-1.7906
14.642	6.79641	-18.4585	1.0004	-7.79579	0.49099	-0.871165	0.87215	-1.79567
14.644	6.79839	-18.4741	0.981923	-7.7843	0.492716	-0.87019	0.859426	-1.80053
14.646	6.80034	-18.4896	0.962289	-7.77138	0.494407	-0.86923	0.846601	-1.80516
14.648	6.80224	-18.5052	0.941524	-7.75708	0.496062	-0.868287	0.83368	-1.80957
14.65	6.8041	-18.5207	0.919657	-7.74145	0.497677	-0.867362	0.820666	-1.81377
14.652	6.80592	-18.5361	0.89672	-7.72453	0.499252	-0.866457	0.807566	-1.81774
14.654	6.80769	-18.5516	0.872743	-7.70637	0.500784	-0.865572	0.794383	-1.8215
14.656	6.80941	-18.567	0.847762	-7.68703	0.502273	-0.864709	0.781122	-1.82504
14.658	6.81108	-18.5823	0.821812	-7.66656	0.503716	-0.863869	0.767788	-1.82837
14.66	6.8127	-18.5976	0.794929	-7.64502	0.505112	-0.863054	0.754386	-1.83149
14.662	6.81426	-18.6129	0.767152	-7.62247	0.50646	-0.862264	0.740919	-1.83439
14.664	6.81577	-18.6281	0.738517	-7.59896	0.507758	-0.8615	0.727393	-1.83708
14.666	6.81721	-18.6433	0.709065	-7.57455	0.509004	-0.860764	0.713812	-1.83957
14.668	6.8186	-18.6584	0.678835	-7.5493	0.510199	-0.860057	0.70018	-1.84184
14.67	6.81993	-18.6735	0.647866	-7.52326	0.511339	-0.859379	0.686501	-1.84392
14.672	6.82119	-18.6885	0.616197	-7.49649	0.512425	-0.858732	0.672781	-1.84579
14.674	6.82239	-18.7035	0.583868	-7.46905	0.513456	-0.858116	0.659021	-1.84746
14.676	6.82353	-18.7184	0.550918	-7.44097	0.514429	-0.857533	0.645228	-1.84894
14.678	6.8246	-18.7332	0.517384	-7.41233	0.515345	-0.856983	0.631404	-1.85023
14.68	6.8256	-18.748	0.483307	-7.38316	0.516203	-0.856467	0.617554	-1.85132
14.682	6.82653	-18.7628	0.448721	-7.35351	0.517001	-0.855985	0.603681	-1.85222
14.684	6.82739	-18.7774	0.413665	-7.32344	0.517739	-0.855539	0.589788	-1.85294
14.686	6.82818	-18.7921	0.378173	-7.29298	0.518416	-0.855128	0.57588	-1.85348
14.688	6.8289	-18.8066	0.342282	-7.26217	0.519032	-0.854755	0.561959	-1.85383
14.69	6.82955	-18.8211	0.306023	-7.23106	0.519586	-0.854418	0.548029	-1.85401
14.692	6.83013	-18.8355	0.269431	-7.19969	0.520078	-0.854119	0.534093	-1.85402
14.694	6.83063	-18.8499	0.232537	-7.16808	0.520507	-0.853858	0.520155	-1.85386
14.696	6.83106	-18.8642	0.195372	-7.13627	0.520872	-0.853635	0.506216	-1.85353
14.698	6.83141	-18.8785	0.157966	-7.10429	0.521174	-0.853451	0.492281	-1.85303
14.7	6.83169	-18.8926	0.120347	-7.07217	0.521411	-0.853306	0.478351	-1.85238
14.702	6.83189	-18.9067	0.0825423	-7.03994	0.521584	-0.8532	0.46443	-1.85157
14.704	6.83202	-18.9208	0.0445787	-7.00763	0.521693	-0.853133	0.45052	-1.8506
14.706	6.83207	-18.9348	0.00648137	-6.97524	0.521736	-0.853107	0.436623	-1.84948
14.708	6.83205	-18.9487	-0.0317255	-6.94282	0.521715	-0.85312	0.422743	-1.84821
14.71	6.83194	-18.9625	-0.0700188	-6.91036	0.521628	-0.853173	0.408881	-1.8468
14.712	6.83177	-18.9763	-0.108376	-6.8779	0.521476	-0.853266	0.39504	-1.84524
14.714	6.83151	-18.9901	-0.146777	-6.84545	0.521258	-0.853399	0.381221	-1.84355
14.716	6.83118	-19.0037	-0.185201	-6.81302	0.520975	-0.853572	0.367427	-1.84171
14.718	6.83077	-19.0173	-0.22363	-6.78062	0.520626	-0.853785	0.35366	-1.83975
14.72	6.83028	-19.0308	-0.262044	-6.74826	0.520211	-0.854038	0.339922	-1.83765
14.722	6.82972	-19.0443	-0.300426	-6.71597	0.519731	-0.85433	0.326215	-1.83543
14.724	6.82908	-19.0577	-0.338761	-6.68373	0.519185	-0.854662	0.31254	-1.83308
14.726	6.82837	-19.071	-0.377033	-6.65157	0.518573	-0.855034	0.2989	-1.83061
14.728	6.82757	-19.0843	-0.415227	-6.61948	0.517895	-0.855444	0.285295	-1.82802
14.73	6.82671	-19.0975	-0.453328	-6.58747	0.517152	-0.855894	0.271728	-1.82531
14.732	6.82576	-19.1107	-0.491325	-6.55555	0.516343	-0.856382	0.258199	-1.82249
14.734	6.82474	-19.1237	-0.529204	-6.52371	0.515469	-0.856908	0.244712	-1.81956
14.736	6.82364	-19.1368	-0.566953	-6.49197	0.514529	-0.857473	0.231266	-1.81651
14.738	6.82247	-19.1497	-0.604562	-6.46032	0.513524	-0.858075	0.217863	-1.81337
14.74	6.82123	-19.1626	-0.64202	-6.42876	0.512454	-0.858714	0.204505	-1.81012
14.742	6.8199	-19.1754	-0.679317	-6.3973	0.511319	-0.859391	0.191193	-1.80677
14.744	6.81851	-19.1882	-0.716443	-6.36593	0.510119	-0.860104	0.177928	-1.80332
14.746	6.81704	-19.2009	-0.75339	-6.33465	0.508854	-0.860853	0.164711	-1.79977
14.748	6.8155	-19.2135	-0.79015	-6.30345	0.507525	-0.861637	0.151543	-1.79613
14.75	6.81388	-19.2261	-0.826714	-6.27235	0.506131	-0.862456	0.138426	-1.7924
14.752	6.81219	-19.2386	-0.863076	-6.24133	0.504673	-0.86331	0.12536	-1.78858
14.754	6.81043	-19.2511	-0.899228	-6.21039	0.503151	-0.864199	0.112346	-1.78467
14.756	6.80859	-19.2635	-0.935164	-6.17953	0.501565	-0.86512	0.0993856	-1.78068
14.758	6.80669	-19.2758	-0.970877	-6.14874	0.499915	-0.866075	0.0864793	-1.77661
14.76	6.80471	-19.288	-1.00636	-6.11802	0.498202	-0.867061	0.0736279	-1.77245
14.762	6.80266	-19.3003	-1.04161	-6.08737	0.496425	-0.86808	0.0608323	-1.76822
14.764	6.80054	-19.3124	-1.07663	-6.05679	0.494585	-0.869129	0.0480933	-1.76392
14.766	6.79835	-19.3245	-1.1114	-6.02625	0.492682	-0.870209	0.0354115	-1.75954
14.768	6.7961	-19.3365	-1.14592	-5.99577	0.490716	-0.871319	0.0227876	-1.75509
14.77	6.79377	-19.3485	-1.18019	-5.96534	0.488688	-0.872459	0.0102224	-1.75056
14.772	6.79138	-19.3604	-1.21421	-5.93495	0.486598	-0.873626	-0.00228366	-1.74598
14.774	6.78891	-19.3722	-1.24796	-5.90459	0.484445	-0.874822	-0.0147299	-1.74132
14.776	6.78638	-19.384	-1.28145	-5.87427	0.482231	-0.876044	-0.0271158	-1.73661
14.778	6.78379	-19.3957	-1.31468	-5.84397	0.479955	-0.877293	-0.0394409	-1.73183
14.78	6.78113	-19.4074	-1.34764	-5.81369	0.477618	-0.878568	-0.0517046	-1.72699
14.782	6.7784	-19.419	-1.38032	-5.78343	0.475219	-0.879868	-0.0639065	-1.72209
14.784	6.77561	-19.4305	-1.41273	-5.75318	0.47276	-0.881191	-0.0760463	-1.71714
14.786	6.77275	-19.442	-1.44486	-5.72293	0.47024	-0.882539	-0.0881234	-1.71214
14.788	6.76983	-19.4534	-1.47672	-5.69267	0.467659	-0.883909	-0.100138	-1.70708
14.79	6.76684	-19.4647	-1.50829	-5.66242	0.465019	-0.885301	-0.112089	-1.70197
14.792	6.76379	-19.476	-1.53957	-5.63214	0.462318	-0.886714	-0.123976	-1.69681
14.794	6.76068	-19.4873	-1.57058	-5.60186	0.459558	-0.888148	-0.1358	-1.69161
14.796	6.75751	-19.4984	-1.60129	-5.57154	0.456739	-0.889601	-0.147559	-1.68636
14.798	6.75428	-19.5096	-1.63171	-5.5412	0.45386	-0.891073	-0.159254	-1.68107
14.8	6.75098	-19.5206	-1.66185	-5.51083	0.450923	-0.892563	-0.170885	-1.67573
14.802	6.74763	-19.5316	-1.69169	-5.48042	0.447927	-0.89407	-0.182451	-1.67036
14.804	6.74422	-19.5425	-1.72124	-5.44996	0.444873	-0.895594	-0.193952	-1.66495
14.806	6.74075	-19.5534	-1.75049	-5.41945	0.441761	-0.897133	-0.205389	-1.6595
14.808	6.73722	-19.5642	-1.77945	-5.3889	0.438591	-0.898687	-0.21676	-1.65401
14.81	6.73363	-19.575	-1.80811	-5.35828	0.435364	-0.900254	-0.228067	-1.64849
14.812	6.72998	-19.5856	-1.83647	-5.3276	0.432081	-0.901835	-0.239309	-1.64294
14.814	6.72628	-19.5963	-1.86453	-5.29685	0.42874	-0.903428	-0.250485	-1.63736
14.816	6.72253	-19.6068	-1.8923	-5.26603	0.425343	-0.905032	-0.261596	-1.63175
14.818	6.71871	-19.6173	-1.91976	-5.23513	0.42189	-0.906647	-0.272643	-1.62611
14.82	6.71485	-19.6278	-1.94692	-5.20415	0.418381	-0.908272	-0.283625	-1.62044
14.822	6.71093	-19.6381	-1.97378	-5.17309	0.414816	-0.909905	-0.294541	-1.61475
14.824	6.70695	-19.6485	-2.00034	-5.14194	0.411197	-0.911546	-0.305393	-1.60904
14.826	6.70293	-19.6587	-2.02659	-5.1107	0.407523	-0.913195	-0.316181	-1.60331
14.828	6.69885	-19.6689	-2.05254	-5.07936	0.403794	-0.91485	-0.326904	-1.59755
14.83	6.69472	-19.679	-2.07818	-5.04792	0.400012	-0.91651	-0.337563	-1.59178
14.832	6.69053	-19.6891	-2.10352	-5.01637	0.396176	-0.918175	-0.348157	-1.58598
14.834	6.6863	-19.6991	-2.12855	-4.98472	0.392287	-0.919843	-0.358688	-1.58017
14.836	6.68202	-19.709	-2.15328	-4.95297	0.388344	-0.921514	-0.369156	-1.57435
14.838	6.67769	-19.7189	-2.1777	-4.92109	0.38435	-0.923188	-0.379559	-1.56851
14.84	6.67331	-19.7287	-2.20182	-4.88911	0.380303	-0.924862	-0.3899	-1.56266
14.842	6.66888	-19.7385	-2.22563	-4.857	0.376204	-0.926537	-0.400178	-1.5568
14.844	6.66441	-19.7481	-2.24913	-4.82477	0.372054	-0.928211	-0.410394	-1.55093
14.846	6.65989	-19.7578	-2.27232	-4.79242	0.367854	-0.929884	-0.420547	-1.54505
14.848	6.65532	-19.7673	-2.29521	-4.75994	0.363603	-0.931554	-0.430638	-1.53916
14.85	6.6507	-19.7768	-2.31779	-4.72734	0.359301	-0.933222	-0.440668	-1.53326
14.852	6.64605	-19.7862	-2.34006	-4.6946	0.354951	-0.934885	-0.450637	-1.52736
14.854	6.64134	-19.7956	-2.36203	-4.66174	0.350551	-0.936544	-0.460545	-1.52146
14.856	6.6366	-19.8049	-2.38368	-4.62874	0.346102	-0.938197	-0.470392	-1.51555
14.858	6.63181	-19.8141	-2.40503	-4.5956	0.341606	-0.939843	-0.48018	-1.50964
14.86	6.62698	-19.8233	-2.42607	-4.56233	0.337061	-0.941483	-0.489908	-1.50373
14.862	6.62211	-19.8323	-2.44681	-4.52891	0.332469	-0.943114	-0.499577	-1.49782
14.864	6.61719	-19.8414	-2.46723	-4.49536	0.327831	-0.944736	-0.509188	-1.49191
14.866	6.61224	-19.8503	-2.48735	-4.46167	0.323146	-0.946349	-0.51874	-1.486
14.868	6.60724	-19.8592	-2.50716	-4.42783	0.318415	-0.947951	-0.528234	-1.4801
14.87	6.60221	-19.868	-2.52667	-4.39386	0.313639	-0.949542	-0.537672	-1.4742
14.872	6.59714	-19.8768	-2.54586	-4.35974	0.308819	-0.951121	-0.547052	-1.46831
14.874	6.59203	-19.8855	-2.56475	-4.32547	0.303954	-0.952687	-0.556377	-1.46242
14.876	6.58688	-19.8941	-2.58334	-4.29106	0.299045	-0.954239	-0.565646	-1.45654
14.878	6.58169	-19.9026	-2.60161	-4.25651	0.294094	-0.955777	-0.574859	-1.45067
14.88	6.57647	-19.9111	-2.61958	-4.22181	0.289099	-0.957299	-0.584018	-1.44481
14.882	6.57121	-19.9195	-2.63725	-4.18697	0.284063	-0.958806	-0.593123	-1.43896
14.884	6.56592	-19.9279	-2.65461	-4.15198	0.278985	-0.960295	-0.602174	-1.43311
14.886	6.5606	-19.9361	-2.67166	-4.11685	0.273866	-0.961768	-0.611173	-1.42728
14.888	6.55524	-19.9443	-2.68841	-4.08157	0.268707	-0.963222	-0.620118	-1.42147
14.89	6.54984	-19.9525	-2.70485	-4.04615	0.263508	-0.964657	-0.629012	-1.41566
14.892	6.54442	-19.9605	-2.721	-4.01059	0.25827	-0.966073	-0.637855	-1.40987
14.894	6.53896	-19.9685	-2.73683	-3.97488	0.252994	-0.967468	-0.646647	-1.4041
14.896	6.53347	-19.9764	-2.75237	-3.93903	0.247679	-0.968842	-0.655389	-1.39834
14.898	6.52795	-19.9843	-2.7676	-3.90305	0.242328	-0.970194	-0.664081	-1.3926
14.9	6.5224	-19.992	-2.78253	-3.86692	0.236939	-0.971524	-0.672724	-1.38687
14.902	6.51682	-19.9997	-2.79716	-3.83065	0.231515	-0.972831	-0.681319	-1.38116
14.904	6.51121	-20.0074	-2.81148	-3.79425	0.226055	-0.974115	-0.689865	-1.37547
14.906	6.50557	-20.0149	-2.82551	-3.75771	0.22056	-0.975373	-0.698365	-1.36981
14.908	6.49991	-20.0224	-2.83924	-3.72104	0.215031	-0.976607	-0.706818	-1.36416
14.91	6.49422	-20.0298	-2.85267	-3.68423	0.209469	-0.977815	-0.715225	-1.35853
14.912	6.4885	-20.0371	-2.8658	-3.64729	0.203874	-0.978997	-0.723586	-1.35292
14.914	6.48275	-20.0444	-2.87864	-3.61023	0.198247	-0.980152	-0.731903	-1.34733
14.916	6.47698	-20.0516	-2.89118	-3.57303	0.192588	-0.98128	-0.740175	-1.34177
14.918	6.47119	-20.0587	-2.90342	-3.53571	0.186899	-0.982379	-0.748403	-1.33623
14.92	6.46537	-20.0657	-2.91537	-3.49827	0.181179	-0.98345	-0.756589	-1.33071
14.922	6.45953	-20.0727	-2.92703	-3.46071	0.175431	-0.984492	-0.764731	-1.32522
14.924	6.45366	-20.0795	-2.93839	-3.42303	0.169653	-0.985504	-0.772832	-1.31975
14.926	6.44778	-20.0864	-2.94947	-3.38523	0.163848	-0.986486	-0.780891	-1.31431
14.928	6.44187	-20.0931	-2.96025	-3.34732	0.158015	-0.987437	-0.78891	-1.30889
14.93	6.43593	-20.0997	-2.97074	-3.30929	0.152156	-0.988357	-0.796888	-1.3035
14.932	6.42998	-20.1063	-2.98094	-3.27116	0.146271	-0.989245	-0.804826	-1.29814
14.934	6.42401	-20.1128	-2.99086	-3.23292	0.14036	-0.9901	-0.812725	-1.2928
14.936	6.41802	-20.1193	-3.00049	-3.19458	0.134426	-0.990924	-0.820586	-1.28749
14.938	6.41201	-20.1256	-3.00984	-3.15614	0.128468	-0.991714	-0.828408	-1.28221
14.94	6.40598	-20.1319	-3.0189	-3.1176	0.122486	-0.99247	-0.836193	-1.27696
14.942	6.39993	-20.1381	-3.02768	-3.07897	0.116483	-0.993193	-0.843941	-1.27174
14.944	6.39387	-20.1442	-3.03618	-3.04024	0.110458	-0.993881	-0.851652	-1.26654
14.946	6.38779	-20.1502	-3.04439	-3.00143	0.104413	-0.994534	-0.859327	-1.26138
14.948	6.38169	-20.1562	-3.05234	-2.96253	0.0983477	-0.995152	-0.866967	-1.25624
14.95	6.37558	-20.1621	-3.06	-2.92355	0.0922632	-0.995735	-0.874571	-1.25114
14.952	6.36945	-20.1679	-3.06739	-2.88449	0.0861602	-0.996281	-0.882141	-1.24607
14.954	6.36331	-20.1736	-3.0745	-2.84535	0.0800395	-0.996792	-0.889677	-1.24102
14.956	6.35715	-20.1793	-3.08135	-2.80615	0.0739019	-0.997266	-0.89718	-1.23601
14.958	6.35099	-20.1848	-3.08792	-2.76687	0.0677481	-0.997702	-0.904649	-1.23103
14.96	6.3448	-20.1903	-3.09422	-2.72753	0.0615788	-0.998102	-0.912086	-1.22609
14.962	6.33861	-20.1958	-3.10025	-2.68813	0.0553949	-0.998465	-0.91949	-1.22117
14.964	6.3324	-20.2011	-3.10602	-2.64867	0.0491971	-0.998789	-0.926862	-1.21629
14.966	6.32618	-20.2064	-3.11153	-2.60916	0.0429861	-0.999076	-0.934203	-1.21144
14.968	6.31996	-20.2115	-3.11677	-2.56959	0.0367628	-0.999324	-0.941514	-1.20663
14.97	6.31372	-20.2166	-3.12175	-2.52998	0.0305277	-0.999534	-0.948793	-1.20185
14.972	6.30747	-20.2217	-3.12647	-2.49033	0.0242818	-0.999705	-0.956042	-1.1971
14.974	6.30121	-20.2266	-3.13094	-2.45063	0.0180258	-0.999838	-0.963262	-1.19239
14.976	6.29495	-20.2315	-3.13515	-2.41091	0.0117604	-0.999931	-0.970452	-1.18771
14.978	6.28867	-20.2362	-3.1391	-2.37114	0.00548633	-0.999985	-0.977612	-1.18306
14.98	6.28239	-20.2409	-3.14281	-2.33136	-0.000795593	-1	-0.984744	-1.17845
14.982	6.2761	-20.2456	-3.14626	-2.29154	-0.00708465	-0.999975	-0.991848	-1.17388
14.984	6.2698	-20.2501	-3.14947	-2.25171	-0.0133801	-0.99991	-0.998923	-1.16934
14.986	6.2635	-20.2546	-3.15243	-2.21186	-0.0196812	-0.999806	-1.00597	-1.16483
14.988	6.2572	-20.259	-3.15515	-2.17199	-0.0259871	-0.999662	-1.01299	-1.16036
14.99	6.25088	-20.2633	-3.15763	-2.13212	-0.0322973	-0.999478	-1.01998	-1.15593
14.992	6.24456	-20.2675	-3.15987	-2.09225	-0.0386108	-0.999254	-1.02695	-1.15153
14.994	6.23824	-20.2716	-3.16187	-2.05237	-0.0449271	-0.99899	-1.03389	-1.14717
14.996	6.23192	-20.2757	-3.16364	-2.01249	-0.0512453	-0.998686	-1.0408	-1.14284
14.998	6.22559	-20.2797	-3.16517	-1.97262	-0.0575647	-0.998342	-1.04769	-1.13855
15	6.21926	-20.2836	-3.16647	-1.93277	-0.0638847	-0.997957	-1.05455	-1.1343
15.002	6.21292	-20.2874	-3.16755	-1.89292	-0.0702045	-0.997533	-1.06138	-1.13009
15.004	6.20659	-20.2912	-3.1684	-1.8531	-0.0765234	-0.997068	-1.06819	-1.12591
15.006	6.20025	-20.2948	-3.16902	-1.81329	-0.0828407	-0.996563	-1.07497	-1.12177
15.008	6.19391	-20.2984	-3.16942	-1.77351	-0.0891557	-0.996018	-1.08173	-1.11766
15.01	6.18757	-20.3019	-3.16961	-1.73376	-0.0954677	-0.995433	-1.08846	-1.11359
15.012	6.18123	-20.3053	-3.16958	-1.69405	-0.101776	-0.994807	-1.09517	-1.10956
