#Values:
#Time step dt:	1e-05
#Max Time tmax:	15
#Samplesize:	10000
#Outfile:	./Data/data1.dat
#l1: 2	l2: 1	m1: 1	m2: 1
#Time t 	 Angle1 in rad 	 Angle2 in rad 	 AngVel1 in rad/s 	 AngVel2 in rad/s 	 Cart Positions x1 	 y1 	 x2 	 y2 
7.72199	0.3461	1.43287	-1.93726	-6.29228	0.678463	-1.88141	1.66897	-2.01889
7.72349	0.343204	1.4234	-1.92396	-6.331	0.673012	-1.88336	1.66217	-2.03022
7.72499	0.340328	1.41388	-1.91044	-6.36992	0.667593	-1.88529	1.65531	-2.04157
7.72649	0.337473	1.40429	-1.89671	-6.40903	0.662207	-1.88719	1.64838	-2.05292
7.72799	0.334638	1.39465	-1.88275	-6.44834	0.656854	-1.88906	1.64138	-2.06429
7.72949	0.331824	1.38495	-1.86856	-6.48786	0.651537	-1.8909	1.63432	-2.07568
7.73099	0.329032	1.37519	-1.85416	-6.52758	0.646255	-1.89271	1.62718	-2.08707
7.73249	0.326262	1.36537	-1.83952	-6.56752	0.641009	-1.89449	1.61998	-2.09848
7.73399	0.323514	1.35549	-1.82466	-6.60768	0.6358	-1.89625	1.61271	-2.1099
7.73549	0.320788	1.34554	-1.80956	-6.64807	0.630629	-1.89797	1.60537	-2.12133
7.73699	0.318085	1.33554	-1.79423	-6.68869	0.625496	-1.89967	1.59795	-2.13276
7.73849	0.315405	1.32548	-1.77867	-6.72954	0.620403	-1.90134	1.59046	-2.14421
7.73999	0.312749	1.31535	-1.76288	-6.77064	0.61535	-1.90298	1.5829	-2.15566
7.74149	0.310116	1.30517	-1.74684	-6.81199	0.610339	-1.9046	1.57527	-2.16711
7.74299	0.307508	1.29492	-1.73057	-6.8536	0.605369	-1.90618	1.56756	-2.17857
7.74449	0.304925	1.28461	-1.71405	-6.89546	0.600442	-1.90774	1.55977	-2.19004
7.74599	0.302366	1.27423	-1.6973	-6.93759	0.595559	-1.90927	1.55191	-2.20151
7.74749	0.299833	1.26379	-1.6803	-6.98	0.590721	-1.91077	1.54396	-2.21298
7.74899	0.297325	1.25329	-1.66305	-7.02268	0.585927	-1.91225	1.53594	-2.22444
7.75049	0.294843	1.24272	-1.64556	-7.06565	0.58118	-1.9137	1.52785	-2.23591
7.75199	0.292388	1.23209	-1.62782	-7.10891	0.57648	-1.91512	1.51967	-2.24738
7.75349	0.28996	1.2214	-1.60984	-7.15246	0.571827	-1.91651	1.51141	-2.25884
7.75499	0.287559	1.21064	-1.5916	-7.19632	0.567224	-1.91788	1.50306	-2.2703
7.75649	0.285185	1.19981	-1.57311	-7.2405	0.56267	-1.91922	1.49464	-2.28175
7.75799	0.282839	1.18892	-1.55438	-7.28498	0.558166	-1.92053	1.48613	-2.2932
7.75949	0.280522	1.17795	-1.53539	-7.32979	0.553714	-1.92182	1.47754	-2.30464
7.76099	0.278233	1.16693	-1.51614	-7.37493	0.549314	-1.92308	1.46886	-2.31606
7.76249	0.275973	1.15583	-1.49664	-7.4204	0.544967	-1.92432	1.4601	-2.32748
7.76399	0.273743	1.14467	-1.47689	-7.46621	0.540674	-1.92553	1.45125	-2.33888
7.76549	0.271542	1.13343	-1.45689	-7.51236	0.536435	-1.92672	1.44231	-2.35027
7.76699	0.269372	1.12213	-1.43663	-7.55886	0.532253	-1.92788	1.43328	-2.36164
7.76849	0.267232	1.11076	-1.41612	-7.60572	0.528126	-1.92901	1.42416	-2.373
7.76999	0.265124	1.09931	-1.39535	-7.65294	0.524057	-1.93012	1.41495	-2.38433
7.77149	0.263046	1.0878	-1.37433	-7.70053	0.520047	-1.9312	1.40565	-2.39564
7.77299	0.261001	1.07621	-1.35306	-7.74848	0.516095	-1.93226	1.39626	-2.40693
7.77449	0.258987	1.06455	-1.33154	-7.79681	0.512203	-1.9333	1.38677	-2.4182
7.77599	0.257006	1.05282	-1.30977	-7.84551	0.508372	-1.93431	1.37719	-2.42943
7.77749	0.255058	1.04102	-1.28775	-7.89459	0.504602	-1.9353	1.36752	-2.44064
7.77899	0.253143	1.02914	-1.26549	-7.94405	0.500895	-1.93626	1.35775	-2.45182
7.78049	0.251261	1.01718	-1.24299	-7.99389	0.497251	-1.9372	1.34788	-2.46296
7.78199	0.249413	1.00516	-1.22025	-8.04412	0.493671	-1.93811	1.33792	-2.47407
7.78349	0.2476	0.993051	-1.19727	-8.09473	0.490156	-1.93901	1.32785	-2.48514
7.78499	0.245821	0.980871	-1.17406	-8.14572	0.486706	-1.93988	1.31769	-2.49617
7.78649	0.244078	0.968614	-1.15063	-8.1971	0.483323	-1.94072	1.30742	-2.50716
7.78799	0.242369	0.95628	-1.12697	-8.24885	0.480007	-1.94154	1.29706	-2.51811
7.78949	0.240697	0.943868	-1.1031	-8.30098	0.476759	-1.94234	1.28659	-2.529
7.79099	0.23906	0.931377	-1.07902	-8.35348	0.473579	-1.94312	1.27602	-2.53985
7.79249	0.23746	0.918808	-1.05474	-8.40634	0.470468	-1.94388	1.26535	-2.55065
7.79399	0.235896	0.906159	-1.03026	-8.45955	0.467428	-1.94461	1.25457	-2.56138
7.79549	0.234369	0.893429	-1.0056	-8.51311	0.464458	-1.94532	1.24368	-2.57207
7.79699	0.232879	0.88062	-0.980766	-8.567	0.461559	-1.94601	1.23269	-2.58269
7.79849	0.231426	0.867729	-0.955766	-8.62121	0.458732	-1.94668	1.22159	-2.59324
7.79999	0.230011	0.854756	-0.930612	-8.67573	0.455977	-1.94733	1.21039	-2.60373
7.80149	0.228634	0.841702	-0.905319	-8.73053	0.453295	-1.94795	1.19907	-2.61415
7.80299	0.227295	0.828565	-0.8799	-8.7856	0.450686	-1.94856	1.18765	-2.62449
7.80449	0.225994	0.815345	-0.854369	-8.84092	0.448151	-1.94914	1.17611	-2.63476
7.80599	0.224732	0.802042	-0.828744	-8.89645	0.44569	-1.94971	1.16447	-2.64495
7.80749	0.223508	0.788656	-0.803041	-8.95217	0.443303	-1.95025	1.15271	-2.65505
7.80899	0.222322	0.775186	-0.777281	-9.00805	0.440991	-1.95078	1.14084	-2.66507
7.81049	0.221176	0.761632	-0.751484	-9.06405	0.438753	-1.95128	1.12886	-2.67499
7.81199	0.220068	0.747995	-0.725671	-9.12014	0.436591	-1.95177	1.11676	-2.68482
7.81349	0.218998	0.734272	-0.699867	-9.17627	0.434504	-1.95223	1.10455	-2.69455
7.81499	0.217968	0.720466	-0.674096	-9.2324	0.432492	-1.95268	1.09223	-2.70418
7.81649	0.216976	0.706576	-0.648387	-9.28847	0.430554	-1.95311	1.07979	-2.7137
7.81799	0.216022	0.692601	-0.622768	-9.34443	0.428692	-1.95352	1.06723	-2.7231
7.81949	0.215107	0.678543	-0.59727	-9.40022	0.426904	-1.95391	1.05456	-2.7324
7.82099	0.21423	0.664401	-0.571925	-9.45578	0.42519	-1.95428	1.04178	-2.74157
7.82249	0.213391	0.650176	-0.546769	-9.51104	0.42355	-1.95464	1.02888	-2.75061
7.82399	0.212589	0.635869	-0.521836	-9.56592	0.421983	-1.95498	1.01586	-2.75953
7.82549	0.211825	0.621479	-0.497167	-9.62035	0.420489	-1.9553	1.00273	-2.76832
7.82699	0.211098	0.607008	-0.472801	-9.67425	0.419066	-1.9556	0.989479	-2.77696
7.82849	0.210406	0.592457	-0.448781	-9.72752	0.417714	-1.95589	0.976115	-2.78546
7.82999	0.209751	0.577827	-0.42515	-9.78008	0.416432	-1.95617	0.962637	-2.79382
7.83149	0.20913	0.563118	-0.401954	-9.83182	0.415219	-1.95642	0.949044	-2.80202
7.83299	0.208544	0.548332	-0.379241	-9.88265	0.414072	-1.95667	0.935336	-2.81006
7.83449	0.207992	0.533471	-0.35706	-9.93245	0.412991	-1.9569	0.921516	-2.81794
7.83599	0.207473	0.518535	-0.33546	-9.98112	0.411975	-1.95711	0.907584	-2.82566
7.83749	0.206985	0.503528	-0.314494	-10.0285	0.411021	-1.95731	0.89354	-2.8332
7.83899	0.206529	0.488451	-0.294214	-10.0746	0.410127	-1.9575	0.879386	-2.84056
7.84049	0.206102	0.473305	-0.274673	-10.1192	0.409292	-1.95767	0.865123	-2.84774
7.84199	0.205704	0.458094	-0.255925	-10.1622	0.408513	-1.95783	0.850753	-2.85473
7.84349	0.205334	0.44282	-0.238024	-10.2034	0.407788	-1.95799	0.836277	-2.86153
7.84499	0.204989	0.427485	-0.221023	-10.2428	0.407113	-1.95813	0.821697	-2.86814
7.84649	0.20467	0.412093	-0.204976	-10.2802	0.406488	-1.95826	0.807016	-2.87454
7.84799	0.204374	0.396646	-0.189934	-10.3156	0.405908	-1.95838	0.792235	-2.88074
7.84949	0.204099	0.381148	-0.175948	-10.3487	0.405371	-1.95849	0.777357	-2.88673
7.85099	0.203845	0.365601	-0.163069	-10.3795	0.404873	-1.95859	0.762384	-2.8925
7.85249	0.20361	0.350011	-0.151341	-10.4078	0.404411	-1.95869	0.747319	-2.89806
7.85399	0.20339	0.334379	-0.14081	-10.4336	0.403982	-1.95877	0.732165	-2.90339
7.85549	0.203186	0.318711	-0.131517	-10.4568	0.403582	-1.95886	0.716925	-2.9085
7.85699	0.202995	0.30301	-0.1235	-10.4773	0.403208	-1.95893	0.701603	-2.91338
7.85849	0.202815	0.287281	-0.116792	-10.4949	0.402855	-1.95901	0.686201	-2.91802
7.85999	0.202644	0.271527	-0.111423	-10.5097	0.40252	-1.95908	0.670723	-2.92244
7.86149	0.20248	0.255753	-0.107418	-10.5215	0.402199	-1.95914	0.655173	-2.92661
7.86299	0.202321	0.239964	-0.104799	-10.5304	0.401887	-1.95921	0.639555	-2.93055
7.86449	0.202165	0.224163	-0.103579	-10.5362	0.401581	-1.95927	0.623872	-2.93425
7.86599	0.20201	0.208357	-0.103769	-10.539	0.401277	-1.95933	0.608129	-2.9377
7.86749	0.201853	0.192548	-0.105374	-10.5387	0.40097	-1.95939	0.59233	-2.94091
7.86899	0.201693	0.176742	-0.108392	-10.5354	0.400656	-1.95946	0.576479	-2.94388
7.87049	0.201527	0.160943	-0.112819	-10.529	0.400332	-1.95952	0.560581	-2.9466
7.87199	0.201354	0.145156	-0.118642	-10.5196	0.399992	-1.95959	0.544639	-2.94908
7.87349	0.201171	0.129385	-0.125845	-10.5072	0.399633	-1.95967	0.528658	-2.95131
7.87499	0.200976	0.113635	-0.134406	-10.4919	0.399251	-1.95974	0.512642	-2.95329
7.87649	0.200767	0.0979107	-0.1443	-10.4738	0.398842	-1.95983	0.496596	-2.95504
7.87799	0.200542	0.0822152	-0.155494	-10.4528	0.398401	-1.95992	0.480524	-2.95654
7.87949	0.2003	0.0665531	-0.167955	-10.4292	0.397926	-1.96001	0.46443	-2.9578
7.88099	0.200038	0.0509285	-0.181643	-10.4029	0.397413	-1.96012	0.448319	-2.95882
7.88249	0.199754	0.0353452	-0.196516	-10.3741	0.396857	-1.96023	0.432195	-2.95961
7.88399	0.199448	0.0198069	-0.212531	-10.3429	0.396256	-1.96035	0.416062	-2.96016
7.88549	0.199116	0.00431711	-0.229638	-10.3094	0.395607	-1.96048	0.399924	-2.96047
7.88699	0.198759	-0.0111208	-0.247789	-10.2737	0.394905	-1.96062	0.383785	-2.96056
7.88849	0.198373	-0.0265036	-0.266932	-10.236	0.394149	-1.96078	0.367648	-2.96043
7.88999	0.197958	-0.0418283	-0.287014	-10.1963	0.393334	-1.96094	0.351518	-2.96007
7.89149	0.197511	-0.057092	-0.307984	-10.1547	0.39246	-1.96112	0.335399	-2.95949
7.89299	0.197033	-0.0722921	-0.329786	-10.1115	0.391522	-1.9613	0.319293	-2.95869
7.89449	0.196522	-0.0874262	-0.352367	-10.0666	0.390519	-1.9615	0.303204	-2.95768
7.89599	0.195976	-0.102492	-0.375674	-10.0203	0.389448	-1.96172	0.287136	-2.95647
7.89749	0.195395	-0.117487	-0.399653	-9.97269	0.388308	-1.96194	0.271091	-2.95505
7.89899	0.194777	-0.13241	-0.424251	-9.9238	0.387096	-1.96218	0.255072	-2.95343
7.90049	0.194122	-0.147259	-0.449418	-9.87379	0.38581	-1.96243	0.239083	-2.95161
7.90199	0.193429	-0.162031	-0.475104	-9.82276	0.38445	-1.9627	0.223126	-2.9496
7.90349	0.192697	-0.176727	-0.501259	-9.77082	0.383013	-1.96298	0.207204	-2.94741
7.90499	0.191925	-0.191344	-0.527837	-9.71807	0.381498	-1.96328	0.191319	-2.94503
7.90649	0.191113	-0.205882	-0.554792	-9.6646	0.379904	-1.96359	0.175474	-2.94247
7.90799	0.190261	-0.220338	-0.58208	-9.6105	0.37823	-1.96391	0.15967	-2.93973
7.90949	0.189367	-0.234713	-0.60966	-9.55586	0.376475	-1.96425	0.143911	-2.93683
7.91099	0.188432	-0.249006	-0.637492	-9.50076	0.374638	-1.9646	0.128197	-2.93376
7.91249	0.187455	-0.263216	-0.665537	-9.44528	0.372718	-1.96496	0.112531	-2.93052
7.91399	0.186436	-0.277343	-0.693759	-9.38947	0.370715	-1.96534	0.096914	-2.92713
7.91549	0.185374	-0.291385	-0.722124	-9.33342	0.368628	-1.96573	0.0813486	-2.92358
7.91699	0.184269	-0.305344	-0.7506	-9.27718	0.366457	-1.96614	0.0658359	-2.91988
7.91849	0.183122	-0.319217	-0.779157	-9.2208	0.364201	-1.96656	0.0503775	-2.91604
7.91999	0.181932	-0.333007	-0.807764	-9.16435	0.36186	-1.96699	0.0349745	-2.91206
7.92149	0.180699	-0.346711	-0.836396	-9.10786	0.359435	-1.96744	0.0196285	-2.90793
7.92299	0.179423	-0.360331	-0.865027	-9.05139	0.356924	-1.96789	0.00434046	-2.90367
7.92449	0.178104	-0.373866	-0.893634	-8.99497	0.354329	-1.96836	-0.0108884	-2.89928
7.92599	0.176743	-0.387316	-0.922194	-8.93863	0.351648	-1.96884	-0.0260571	-2.89477
7.92749	0.175338	-0.400683	-0.950687	-8.88242	0.348882	-1.96934	-0.0411647	-2.89013
7.92899	0.173891	-0.413964	-0.979095	-8.82636	0.346032	-1.96984	-0.0562103	-2.88537
7.93049	0.172401	-0.427162	-1.0074	-8.77048	0.343097	-1.97035	-0.071193	-2.8805
7.93199	0.170869	-0.440277	-1.03558	-8.7148	0.340078	-1.97087	-0.0861121	-2.87551
7.93349	0.169295	-0.453308	-1.06363	-8.65935	0.336975	-1.97141	-0.100967	-2.87041
7.93499	0.167679	-0.466256	-1.09153	-8.60413	0.333788	-1.97195	-0.115757	-2.86521
7.93649	0.166021	-0.479121	-1.11927	-8.54918	0.330518	-1.9725	-0.130481	-2.8599
7.93799	0.164321	-0.491904	-1.14684	-8.49449	0.327165	-1.97306	-0.14514	-2.85449
7.93949	0.16258	-0.504605	-1.17422	-8.44009	0.32373	-1.97363	-0.159732	-2.84899
7.94099	0.160799	-0.517225	-1.2014	-8.38599	0.320213	-1.9742	-0.174257	-2.84339
7.94249	0.158977	-0.529764	-1.22839	-8.33219	0.316615	-1.97478	-0.188714	-2.83771
7.94399	0.157114	-0.542222	-1.25516	-8.27869	0.312937	-1.97537	-0.203104	-2.83193
7.94549	0.155211	-0.554601	-1.28172	-8.22552	0.309178	-1.97596	-0.217426	-2.82607
7.94699	0.153269	-0.5669	-1.30805	-8.17266	0.30534	-1.97655	-0.23168	-2.82012
7.94849	0.151288	-0.579119	-1.33415	-8.12012	0.301422	-1.97716	-0.245865	-2.8141
7.94999	0.149267	-0.591261	-1.36001	-8.06791	0.297427	-1.97776	-0.259981	-2.808
7.95149	0.147208	-0.603324	-1.38563	-8.01602	0.293354	-1.97837	-0.274029	-2.80182
7.95299	0.145111	-0.61531	-1.41101	-7.96446	0.289204	-1.97898	-0.288008	-2.79557
7.95449	0.142975	-0.627218	-1.43614	-7.91322	0.284977	-1.97959	-0.301917	-2.78926
7.95599	0.140802	-0.63905	-1.46102	-7.8623	0.280675	-1.98021	-0.315758	-2.78287
7.95749	0.138593	-0.650806	-1.48564	-7.81171	0.276299	-1.98082	-0.329529	-2.77642
7.95899	0.136346	-0.662486	-1.51	-7.76143	0.271848	-1.98144	-0.343231	-2.7699
7.96049	0.134063	-0.674091	-1.5341	-7.71146	0.267323	-1.98205	-0.356864	-2.76333
7.96199	0.131744	-0.685621	-1.55795	-7.66181	0.262726	-1.98267	-0.370427	-2.75669
7.96349	0.129389	-0.697077	-1.58153	-7.61246	0.258057	-1.98328	-0.383922	-2.75
7.96499	0.127	-0.708459	-1.60484	-7.56341	0.253317	-1.98389	-0.397347	-2.74326
7.96649	0.124575	-0.719768	-1.62789	-7.51465	0.248507	-1.9845	-0.410704	-2.73646
7.96799	0.122116	-0.731004	-1.65068	-7.46619	0.243626	-1.98511	-0.423991	-2.72961
7.96949	0.119624	-0.742167	-1.6732	-7.41801	0.238677	-1.98571	-0.43721	-2.72271
7.97099	0.117097	-0.753259	-1.69545	-7.37011	0.233659	-1.9863	-0.45036	-2.71577
7.97249	0.114538	-0.764278	-1.71743	-7.32248	0.228575	-1.9869	-0.463442	-2.70878
7.97399	0.111945	-0.775227	-1.73915	-7.27512	0.223423	-1.98748	-0.476455	-2.70174
7.97549	0.10932	-0.786104	-1.76061	-7.22802	0.218206	-1.98806	-0.4894	-2.69467
7.97699	0.106664	-0.796911	-1.7818	-7.18117	0.212923	-1.98863	-0.502278	-2.68755
7.97849	0.103975	-0.807649	-1.80272	-7.13458	0.207576	-1.9892	-0.515088	-2.6804
7.97999	0.101256	-0.818316	-1.82338	-7.08822	0.202166	-1.98976	-0.52783	-2.67321
7.98149	0.0985055	-0.828914	-1.84377	-7.0421	0.196693	-1.9903	-0.540505	-2.66598
7.98299	0.0957248	-0.839443	-1.86391	-6.99621	0.191157	-1.99084	-0.553114	-2.65872
7.98449	0.0929141	-0.849903	-1.88378	-6.95054	0.185561	-1.99137	-0.565656	-2.65143
7.98599	0.0900738	-0.860295	-1.90339	-6.90509	0.179904	-1.99189	-0.578131	-2.64411
7.98749	0.0872042	-0.870619	-1.92274	-6.85985	0.174187	-1.9924	-0.590541	-2.63675
7.98899	0.0843058	-0.880875	-1.94184	-6.81481	0.168412	-1.9929	-0.602884	-2.62937
7.99049	0.081379	-0.891064	-1.96067	-6.76998	0.162578	-1.99338	-0.615163	-2.62197
7.99199	0.0784241	-0.901186	-1.97925	-6.72533	0.156687	-1.99385	-0.627376	-2.61453
7.99349	0.0754415	-0.911241	-1.99758	-6.68087	0.15074	-1.99431	-0.639525	-2.60708
7.99499	0.0724317	-0.921229	-2.01565	-6.63658	0.144737	-1.99476	-0.651609	-2.5996
7.99649	0.0693949	-0.931151	-2.03348	-6.59247	0.138678	-1.99519	-0.663629	-2.5921
7.99799	0.0663315	-0.941007	-2.05105	-6.54853	0.132566	-1.9956	-0.675586	-2.58458
7.99949	0.063242	-0.950797	-2.06837	-6.50475	0.1264	-1.996	-0.687479	-2.57704
8.00099	0.0601267	-0.960522	-2.08545	-6.46113	0.120181	-1.99639	-0.69931	-2.56948
8.00249	0.0569859	-0.970181	-2.10228	-6.41766	0.11391	-1.99675	-0.711078	-2.5619
8.00399	0.0538201	-0.979776	-2.11887	-6.37433	0.107588	-1.9971	-0.722784	-2.55431
8.00549	0.0506296	-0.989305	-2.13521	-6.33114	0.101216	-1.99744	-0.734428	-2.54671
8.00699	0.0474147	-0.99877	-2.15132	-6.28809	0.0947939	-1.99775	-0.746012	-2.53909
8.00849	0.0441759	-1.00817	-2.16718	-6.24517	0.088323	-1.99805	-0.757534	-2.53146
8.00999	0.0409134	-1.01751	-2.18281	-6.20237	0.081804	-1.99833	-0.768996	-2.52382
8.01149	0.0376277	-1.02678	-2.1982	-6.1597	0.0752376	-1.99858	-0.780398	-2.51616
8.01299	0.034319	-1.03599	-2.21336	-6.11714	0.0686246	-1.99882	-0.79174	-2.5085
8.01449	0.0309878	-1.04513	-2.22829	-6.07469	0.0619657	-1.99904	-0.803024	-2.50083
8.01599	0.0276344	-1.05421	-2.24298	-6.03234	0.0552618	-1.99924	-0.814248	-2.49315
8.01749	0.0242591	-1.06323	-2.25745	-5.9901	0.0485135	-1.99941	-0.825415	-2.48547
8.01899	0.0208623	-1.07218	-2.27168	-5.94796	0.0417216	-1.99956	-0.836524	-2.47777
8.02049	0.0174443	-1.08107	-2.28569	-5.90591	0.0348868	-1.9997	-0.847575	-2.47008
8.02199	0.0140054	-1.0899	-2.29948	-5.86396	0.02801	-1.9998	-0.85857	-2.46238
8.02349	0.0105461	-1.09866	-2.31304	-5.82209	0.0210918	-1.99989	-0.869509	-2.45468
8.02499	0.00706653	-1.10737	-2.32638	-5.7803	0.0141329	-1.99995	-0.880391	-2.44697
8.02649	0.00356713	-1.11601	-2.33951	-5.73859	0.00713425	-1.99999	-0.891219	-2.43926
8.02799	4.82143e-05	-1.12458	-2.35241	-5.69695	9.64286e-05	-2	-0.901991	-2.43155
8.02949	-0.0034899	-1.1331	-2.3651	-5.65539	-0.00697978	-1.99999	-0.912709	-2.42385
8.03099	-0.00704688	-1.14155	-2.37757	-5.6139	-0.0140936	-1.99995	-0.923373	-2.41614
8.03249	-0.0106224	-1.14994	-2.38983	-5.57247	-0.0212444	-1.99989	-0.933983	-2.40843
8.03399	-0.0142162	-1.15827	-2.40188	-5.53111	-0.0284314	-1.9998	-0.944541	-2.40073
8.03549	-0.0178279	-1.16653	-2.41372	-5.4898	-0.0356538	-1.99968	-0.955046	-2.39302
8.03699	-0.0214571	-1.17474	-2.42534	-5.44856	-0.042911	-1.99954	-0.965499	-2.38533
8.03849	-0.0251037	-1.18288	-2.43677	-5.40737	-0.0502021	-1.99937	-0.975901	-2.37763
8.03999	-0.0287672	-1.19096	-2.44798	-5.36623	-0.0575266	-1.99917	-0.986252	-2.36994
8.04149	-0.0324475	-1.19898	-2.459	-5.32514	-0.0648835	-1.99895	-0.996552	-2.36226
8.04299	-0.0361441	-1.20694	-2.4698	-5.28409	-0.0722724	-1.99869	-1.0068	-2.35458
8.04449	-0.0398567	-1.21483	-2.48041	-5.2431	-0.0796923	-1.99841	-1.017	-2.34691
8.04599	-0.0435851	-1.22266	-2.49082	-5.20214	-0.0871426	-1.9981	-1.02715	-2.33924
8.04749	-0.047329	-1.23044	-2.50103	-5.16123	-0.0946227	-1.99776	-1.03726	-2.33159
8.04899	-0.0510881	-1.23815	-2.51105	-5.12035	-0.102132	-1.99739	-1.04731	-2.32394
8.05049	-0.054862	-1.2458	-2.52087	-5.07952	-0.109669	-1.99699	-1.05732	-2.3163
8.05199	-0.0586505	-1.25339	-2.5305	-5.03872	-0.117234	-1.99656	-1.06728	-2.30867
8.05349	-0.0624533	-1.26092	-2.53993	-4.99795	-0.124825	-1.9961	-1.0772	-2.30105
8.05499	-0.0662701	-1.26838	-2.54918	-4.95721	-0.132443	-1.99561	-1.08706	-2.29344
8.05649	-0.0701007	-1.27579	-2.55823	-4.91651	-0.140087	-1.99509	-1.09689	-2.28584
8.05799	-0.0739447	-1.28313	-2.5671	-4.87584	-0.147755	-1.99453	-1.10666	-2.27825
8.05949	-0.0778018	-1.29042	-2.57578	-4.83519	-0.155447	-1.99395	-1.1164	-2.27067
8.06099	-0.0816719	-1.29764	-2.58428	-4.79457	-0.163162	-1.99333	-1.12609	-2.26311
8.06249	-0.0855545	-1.3048	-2.59259	-4.75398	-0.1709	-1.99268	-1.13573	-2.25556
8.06399	-0.0894495	-1.3119	-2.60073	-4.71341	-0.178661	-1.992	-1.14533	-2.24802
8.06549	-0.0933566	-1.31894	-2.60868	-4.67287	-0.186442	-1.99129	-1.15489	-2.24049
8.06699	-0.0972754	-1.32592	-2.61645	-4.63235	-0.194244	-1.99054	-1.16441	-2.23298
8.06849	-0.101206	-1.33284	-2.62405	-4.59185	-0.202066	-1.98977	-1.17389	-2.22548
8.06999	-0.105147	-1.3397	-2.63147	-4.55137	-0.209908	-1.98895	-1.18332	-2.218
8.07149	-0.1091	-1.34649	-2.63872	-4.51092	-0.217768	-1.98811	-1.19272	-2.21054
8.07299	-0.113063	-1.35323	-2.64579	-4.47049	-0.225646	-1.98723	-1.20207	-2.20308
8.07449	-0.117037	-1.3599	-2.65269	-4.43007	-0.233541	-1.98632	-1.21139	-2.19565
8.07599	-0.121021	-1.36652	-2.65942	-4.38968	-0.241452	-1.98537	-1.22066	-2.18823
8.07749	-0.125016	-1.37307	-2.66599	-4.34931	-0.24938	-1.98439	-1.2299	-2.18083
8.07899	-0.129019	-1.37957	-2.67238	-4.30895	-0.257323	-1.98338	-1.23909	-2.17344
8.08049	-0.133033	-1.386	-2.67861	-4.26862	-0.265281	-1.98233	-1.24826	-2.16607
8.08199	-0.137055	-1.39237	-2.68468	-4.2283	-0.273253	-1.98125	-1.25738	-2.15872
8.08349	-0.141086	-1.39869	-2.69058	-4.188	-0.281238	-1.98013	-1.26646	-2.15139
8.08499	-0.145127	-1.40494	-2.69632	-4.14773	-0.289235	-1.97898	-1.27551	-2.14407
8.08649	-0.149175	-1.41113	-2.7019	-4.10747	-0.297245	-1.97779	-1.28453	-2.13678
8.08799	-0.153232	-1.41726	-2.70732	-4.06723	-0.305267	-1.97657	-1.2935	-2.1295
8.08949	-0.157297	-1.42333	-2.71258	-4.02701	-0.313299	-1.97531	-1.30245	-2.12224
8.09099	-0.16137	-1.42934	-2.71769	-3.98681	-0.321341	-1.97402	-1.31135	-2.115
8.09249	-0.16545	-1.43529	-2.72264	-3.94662	-0.329393	-1.97269	-1.32023	-2.10778
8.09399	-0.169538	-1.44118	-2.72744	-3.90646	-0.337453	-1.97133	-1.32907	-2.10058
8.09549	-0.173632	-1.44701	-2.73208	-3.86632	-0.345522	-1.96993	-1.33787	-2.09339
8.09699	-0.177734	-1.45278	-2.73658	-3.8262	-0.353599	-1.96849	-1.34664	-2.08623
8.09849	-0.181842	-1.45849	-2.74092	-3.78611	-0.361683	-1.96702	-1.35538	-2.07909
8.09999	-0.185957	-1.46414	-2.74512	-3.74603	-0.369773	-1.96552	-1.36409	-2.07197
8.10149	-0.190077	-1.46973	-2.74917	-3.70598	-0.37787	-1.96398	-1.37277	-2.06487
8.10299	-0.194204	-1.47526	-2.75308	-3.66595	-0.385971	-1.9624	-1.38141	-2.05779
8.10449	-0.198336	-1.48073	-2.75684	-3.62594	-0.394077	-1.96079	-1.39002	-2.05074
8.10599	-0.202474	-1.48614	-2.76046	-3.58596	-0.402188	-1.95914	-1.39861	-2.0437
8.10749	-0.206618	-1.49149	-2.76394	-3.546	-0.410302	-1.95746	-1.40716	-2.03669
8.10899	-0.210766	-1.49678	-2.76728	-3.50607	-0.418418	-1.95574	-1.41568	-2.02969
8.11049	-0.21492	-1.50201	-2.77049	-3.46617	-0.426538	-1.95399	-1.42417	-2.02272
8.11199	-0.219078	-1.50718	-2.77355	-3.42629	-0.434659	-1.9522	-1.43264	-2.01577
8.11349	-0.22324	-1.51229	-2.77648	-3.38644	-0.442781	-1.95037	-1.44107	-2.00885
8.11499	-0.227407	-1.51734	-2.77928	-3.34662	-0.450904	-1.94851	-1.44948	-2.00194
8.11649	-0.231578	-1.52233	-2.78194	-3.30683	-0.459027	-1.94661	-1.45785	-1.99506
8.11799	-0.235753	-1.52726	-2.78447	-3.26707	-0.46715	-1.94468	-1.4662	-1.9882
8.11949	-0.239931	-1.53213	-2.78687	-3.22735	-0.475272	-1.94271	-1.47452	-1.98137
8.12099	-0.244113	-1.53694	-2.78914	-3.18765	-0.483392	-1.9407	-1.48282	-1.97455
8.12249	-0.248299	-1.54169	-2.79129	-3.148	-0.49151	-1.93866	-1.49109	-1.96776
8.12399	-0.252487	-1.54638	-2.79331	-3.10837	-0.499626	-1.93659	-1.49933	-1.961
8.12549	-0.256679	-1.55102	-2.7952	-3.06878	-0.507739	-1.93448	-1.50754	-1.95426
8.12699	-0.260873	-1.55559	-2.79697	-3.02923	-0.515848	-1.93233	-1.51573	-1.94754
